Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
P04732;CON__P67983;Q8N339;P07438;P04733;Q93083	P04732;CON__P67983;Q8N339;P07438;P04733;Q93083	2;2;1;1;1;1	2;2;1;1;1;1	1;1;0;1;1;1	Metallothionein-1E;Metallothionein-1M;Metallothionein-1B;Metallothionein-1F;Metallothionein-1L	MT1E;MT1M;MT1B;MT1F;MT1L	sp|P04732|MT1E_HUMAN Metallothionein-1E OS=Homo sapiens OX=9606 GN=MT1E PE=1 SV=1;;sp|Q8N339|MT1M_HUMAN Metallothionein-1M OS=Homo sapiens OX=9606 GN=MT1M PE=3 SV=2;sp|P07438|MT1B_HUMAN Metallothionein-1B OS=Homo sapiens OX=9606 GN=MT1B PE=3 SV=1;sp|P04733	6	2	2	1	32.8	32.8	13.1	6.0142	61	61;61;61;61;61;61	1	2						0	8.1781	34268	43561	74503	64536	34985	34686	24819	27663	26342	32121	20901	30482	28659	22999	32461	32139	34268	43561	74503	64536	34985	34686	24819	27663	26342	32121	20901	30482	28659	22999	32461	32139	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	17006000	2			+	43	744;4884	True;True	737;4888	1987;12963	2289;15011	2289;15011			9606;-1;9606;9606;9606;9606
Q04695;CON__Q04695;CON__Q9QWL7;CON__P19001;CON__Q99PS0	Q04695;CON__Q04695;CON__Q9QWL7	23;23;20;7;1	11;11;8;1;1	9;9;6;1;0	Keratin, type I cytoskeletal 17	KRT17	sp|Q04695|K1C17_HUMAN Keratin, type I cytoskeletal 17 OS=Homo sapiens OX=9606 GN=KRT17 PE=1 SV=2;;	5	23	11	9	47.2	28.7	24.3	48.105	432	432;432;433;403;422	3.23	2	6	8	5	4	1	0	91.799	30012	51983	97287	319580	91180	78273	23423	171730	54874	98606	163660	246900	108820	108540	110250	31516	30012	51983	97287	319580	91180	78273	23423	171730	54874	98606	163660	246900	108820	108540	110250	31516	13	17	24	27	24	23	12	26	19	20	25	27	25	24	25	13	251870000	27			+	44	129;388;598;651;765;1432;2018;2734;2788;3382;3427;3474;3574;3935;4175;4397;4817;4947;5488;5555;5569;5691;6025	True;True;True;True;True;False;False;True;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False	128;383;593;644;758;1429;2017;2737;2790;3385;3430;3477;3577;3940;4176;4398;4820;4950;5491;5558;5572;5694;6027	349;350;351;352;1052;1053;1054;1055;1586;1587;1588;1723;2029;2030;2031;3864;3865;3866;3867;3868;3869;5404;5405;5406;5407;5408;5409;7326;7327;7328;7475;7476;7477;9084;9183;9184;9313;9314;9315;9316;9317;9318;9596;9597;9598;9599;9600;10510;11106;11107;11108;11109;11697;12797;12798;12799;13127;13128;13129;13130;13131;14524;14702;14703;14752;15088;15993;15994;15995;15996;15997;15998	416;417;418;419;1223;1224;1225;1226;1826;1827;1828;1989;2336;2337;2338;2339;4575;4576;4577;4578;4579;4580;6315;6316;6317;6318;6319;6320;8449;8450;8451;8619;8620;8621;10521;10638;10639;10795;10796;10797;10798;10799;10800;10801;10802;11131;11132;11133;11134;11135;11136;12173;12870;12871;12872;12873;13559;14835;14836;14837;15190;15191;15192;15193;15194;16747;16944;16945;17010;17488;18572;18573;18574;18575;18576;18577;18578	417;1226;1827;1989;2339;4578;6320;8451;8620;10521;10638;10802;11136;12173;12872;13559;14837;15190;16747;16944;17010;17488;18578	10;44;45;46	88;206;226;241	9606;-1;-1;-1;-1
CON__Q3SX09;CON__P02070;P69892;P69891;P02100	CON__Q3SX09;CON__P02070	3;2;1;1;1	1;1;0;0;0	1;1;0;0;0			;	5	3	1	1	14.9	5.5	5.5	22.06	201	201;145;147;147;147	3.5		1	1	1	1		0.0094086	1.2929	11860	12807	23131	8429.2	9405.7	6038	10576	7856.9	11525	8169.5	15828	11463	10212	18651	12577	10731	11860	12807	23131	8429.2	9405.7	6038	10576	7856.9	11525	8169.5	15828	11463	10212	18651	12577	10731	4	4	4	3	3	3	3	3	3	3	4	4	4	4	4	3	31772000	4			+	45	3659;3770;5853	False;False;True	3662;3774;5855	9835;9836;9837;9838;9839;10100;15528;15529;15530;15531	11400;11401;11402;11403;11404;11405;11406;11697;18058;18059;18060;18061	11403;11697;18060			-1;-1;9606;9606;9606
Q3SY84;CON__Q3SY84;Q7RTS7;Q86Y46;CON__Q7RTS7;CON__Q32MB2	Q3SY84;CON__Q3SY84;Q7RTS7;Q86Y46;CON__Q7RTS7;CON__Q32MB2	4;4;3;3;3;3	1;1;1;1;1;1	0;0;0;0;0;0	Keratin, type II cytoskeletal 71;Keratin, type II cytoskeletal 74;Keratin, type II cytoskeletal 73	KRT71;KRT74;KRT73	sp|Q3SY84|K2C71_HUMAN Keratin, type II cytoskeletal 71 OS=Homo sapiens OX=9606 GN=KRT71 PE=1 SV=3;;sp|Q7RTS7|K2C74_HUMAN Keratin, type II cytoskeletal 74 OS=Homo sapiens OX=9606 GN=KRT74 PE=1 SV=2;sp|Q86Y46|K2C73_HUMAN Keratin, type II cytoskeletal 73 OS=H	6	4	1	0	7.8	2.3	0	57.291	523	523;523;529;540;529;540	2.12	2	3	3				0	47.473	8168.8	35022	20479	26371	17039	14549	6187.9	31547	8946	21529	20536	16543	37339	26822	23707	13689	8168.8	35022	20479	26371	17039	14549	6187.9	31547	8946	21529	20536	16543	37339	26822	23707	13689	5	7	7	7	6	7	4	7	4	6	7	6	7	6	7	5	41411000	8			+	46	150;2106;2180;4191	False;False;True;False	149;2105;2179;4192	406;407;5620;5808;5809;5810;5811;5812;5813;5814;5815;11152;11153	483;484;6545;6751;6752;6753;6754;6755;6756;6757;6758;12919;12920	483;6545;6751;12920			9606;-1;9606;9606;-1;-1
Q5D862;CON__Q5D862	Q5D862;CON__Q5D862	2;2	2;2	2;2	Filaggrin-2	FLG2	sp|Q5D862|FILA2_HUMAN Filaggrin-2 OS=Homo sapiens OX=9606 GN=FLG2 PE=1 SV=1;	2	2	2	2	0.8	0.8	0.8	248.07	2391	2391;2391	2	1	1	1				0	39.166	28042	84147	30294	34289	24349	29302	18010	130370	18971	53059	19409	38605	34209	89651	88818	20054	28042	84147	30294	34289	24349	29302	18010	130370	18971	53059	19409	38605	34209	89651	88818	20054	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	28082000	3			+	47	1691;2252	True;True	1688;2252	4584;5974;5975	5398;6937;6938	5398;6938			9606;-1
Q6KB66;CON__Q6KB66-1;CON__Q0VBK2	Q6KB66;CON__Q6KB66-1	3;3;1	3;3;1	3;3;1	Keratin, type II cytoskeletal 80	KRT80	sp|Q6KB66|K2C80_HUMAN Keratin, type II cytoskeletal 80 OS=Homo sapiens OX=9606 GN=KRT80 PE=1 SV=2;	3	3	3	3	6.9	6.9	6.9	50.525	452	452;452;452	2		3					0	4.1524	4413.4	9064.1	4148.9	7883.3	4210.5	6261.9	3759.6	9917.6	3994.3	5369.7	5758.6	3628	7030.5	13872	7469.1	5966.5	4413.4	9064.1	4148.9	7883.3	4210.5	6261.9	3759.6	9917.6	3994.3	5369.7	5758.6	3628	7030.5	13872	7469.1	5966.5	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	6302500	3			+	48	2722;5121;5571	True;True;True	2725;5123;5574	7299;13565;14754	8419;15682;17012	8419;15682;17012	47	216	9606;-1;-1
Q8N1N4;CON__Q7RTT2;CON__Q8N1N4-2	Q8N1N4;CON__Q7RTT2;CON__Q8N1N4-2	11;11;11	8;8;8	8;8;8	Keratin, type II cytoskeletal 78	KRT78	sp|Q8N1N4|K2C78_HUMAN Keratin, type II cytoskeletal 78 OS=Homo sapiens OX=9606 GN=KRT78 PE=1 SV=2;;	3	11	8	8	21.3	17.7	17.7	56.865	520	520;521;521	2.38	3	5	3	1	1		0	26.157	30678	66199	52478	58745	43163	44173	33416	91722	38304	49227	41330	56416	65647	97028	62961	47122	30678	66199	52478	58745	43163	44173	33416	91722	38304	49227	41330	56416	65647	97028	62961	47122	10	11	10	10	10	10	9	12	9	10	10	11	11	12	10	10	81121000	13			+	49	150;649;2179;2321;2926;3035;3870;4471;5675;5850;6147	False;True;False;True;True;True;True;True;True;True;False	149;642;2178;2321;2928;3038;3874;4472;5678;5852;6149	406;407;1720;1721;5804;5805;5806;5807;6165;6166;7891;7892;8221;10349;10350;11909;15061;15062;15524;16325;16326	483;484;1986;1987;6747;6748;6749;6750;7154;7155;9108;9109;9516;11983;11984;13789;17461;17462;18054;18939;18940	483;1986;6749;7154;9109;9516;11983;13789;17461;18054;18939	48	270	9606;-1;-1
Q7Z794;CON__Q7Z794	Q7Z794;CON__Q7Z794	14;14	10;10	8;8	Keratin, type II cytoskeletal 1b	KRT77	sp|Q7Z794|K2C1B_HUMAN Keratin, type II cytoskeletal 1b OS=Homo sapiens OX=9606 GN=KRT77 PE=1 SV=3;	2	14	10	8	22.8	18.2	14	61.901	578	578;578	3.11	1	6	4	4	3		0	83.472	61974	149020	66415	109210	47743	97854	38055	669130	78838	87486	64449	66465	83574	165500	122360	52511	61974	149020	66415	109210	47743	97854	38055	669130	78838	87486	64449	66465	83574	165500	122360	52511	11	13	12	12	9	13	10	17	11	12	11	11	14	15	14	11	95363000	18			+	50	1162;1851;2106;2181;3822;3832;4616;5090;5108;5169;5687;5882;6328;6329	True;True;False;False;True;True;True;True;True;True;True;True;False;False	1156;1848;2105;2180;3826;3836;4618;5092;5110;5171;5690;5883;6331;6332	3116;4981;5620;5816;5817;5818;5819;5820;5821;5822;5823;5824;5825;5826;10238;10269;10270;10271;10272;12280;12281;13469;13470;13524;13525;13526;13675;13676;15084;15623;16763;16764;16765;16766;16767;16768;16769;16770	3701;5848;6545;6759;6760;6761;6762;6763;6764;6765;6766;6767;6768;6769;6770;6771;6772;11859;11896;11897;11898;11899;14195;14196;15577;15578;15636;15637;15638;15806;15807;17484;18162;19429;19430;19431;19432;19433;19434;19435;19436;19437;19438	3701;5848;6545;6768;11859;11897;14196;15578;15638;15806;17484;18162;19434;19438	49;50;51	169;234;243	9606;-1
Q86YZ3;CON__Q86YZ3	Q86YZ3;CON__Q86YZ3	4;4	4;4	4;4	Hornerin	HRNR	sp|Q86YZ3|HORN_HUMAN Hornerin OS=Homo sapiens OX=9606 GN=HRNR PE=1 SV=2;	2	4	4	4	5.2	5.2	5.2	282.39	2850	2850;2850	3.93		2	4	4	3	2	0	30.15	25391	34406	45051	31983	60552	45521	148550	36418	29357	34930	24623	51566	41307	24682	22206	17209	25391	34406	45051	31983	60552	45521	148550	36418	29357	34930	24623	51566	41307	24682	22206	17209	6	12	13	12	12	10	8	10	6	12	8	12	14	10	10	7	253360000	15			+	51	2765;2766;4416;6368	True;True;True;True	2767;2768;4417;6371	7395;7396;7397;7398;7399;7400;7401;11748;11749;11750;11751;16874;16875;16876;16877	8530;8531;8532;8533;8534;8535;8536;13612;13613;13614;13615;19557;19558;19559;19560	8534;8535;13612;19558			9606;-1
Q9C075;CON__Q9C075	Q9C075;CON__Q9C075	2;2	1;1	1;1	Keratin, type I cytoskeletal 23	KRT23	sp|Q9C075|K1C23_HUMAN Keratin, type I cytoskeletal 23 OS=Homo sapiens OX=9606 GN=KRT23 PE=1 SV=2;	2	2	1	1	6.9	4.7	4.7	48.131	422	422;422	4.5				1	1		0	9.097	980.58	0	1222.1	1958.2	0	0	0	1986	1467	1015.7	0	0	0	2363.1	0	0	980.58	0	1222.1	1958.2	0	0	0	1986	1467	1015.7	0	0	0	2363.1	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1443700	2			+	52	651;1224	False;True	644;1221	1723;3307;3308	1989;3912;3913	1989;3913	45	76	9606;-1
CON__Q9R0H5	CON__Q9R0H5	4	1	0				1	4	1	0	7.8	2.3	0	57.382	524	524	4.5				1	1		0.0028269	1.5452	0	0	0	0	0	0	0	0	0	11265	0	0	790.92	0	0	3565.6	0	0	0	0	0	0	0	0	0	11265	0	0	790.92	0	0	3565.6	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	2100000	2			+	53	150;2106;2181;4191	False;False;False;True	149;2105;2180;4192	406;407;5620;5816;5817;5818;5819;5820;5821;5822;5823;5824;5825;5826;11152;11153	483;484;6545;6759;6760;6761;6762;6763;6764;6765;6766;6767;6768;6769;6770;6771;6772;12919;12920	483;6545;6768;12920			-1
Q8IVN3;D6R8Y8	Q8IVN3;D6R8Y8	1;1	1;1	1;1	Musculoskeletal embryonic nuclear protein 1	MUSTN1	sp|Q8IVN3|MSTN1_HUMAN Musculoskeletal embryonic nuclear protein 1 OS=Homo sapiens OX=9606 GN=MUSTN1 PE=3 SV=2;tr|D6R8Y8|D6R8Y8_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1	2	1	1	1	13.4	13.4	13.4	8.911	82	82;96	1	1						0.00076394	1.9573	11827	12439	13548	12900	8206.6	8571	12795	16948	5532.9	8755.9	10894	13120	6245.8	9014.8	12095	11105	11827	12439	13548	12900	8206.6	8571	12795	16948	5532.9	8755.9	10894	13120	6245.8	9014.8	12095	11105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5153000	1				54	5234	True	5236	13844	15994	15994			9606;9606
Q07866;E7EVH7	Q07866;E7EVH7	6;6	6;6	6;6	Kinesin light chain 1	KLC1	sp|Q07866|KLC1_HUMAN Kinesin light chain 1 OS=Homo sapiens OX=9606 GN=KLC1 PE=1 SV=2;tr|E7EVH7|E7EVH7_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1	2	6	6	6	11.7	11.7	11.7	65.309	573	573;732	2.9	3	1	2	2	2		0	18.208	61526	55629	74304	69243	60096	55594	49568	58619	56087	49943	61219	65872	54530	44626	68382	72675	61526	55629	74304	69243	60096	55594	49568	58619	56087	49943	61219	65872	54530	44626	68382	72675	11	10	11	11	11	11	11	11	11	11	11	11	10	11	11	11	43113000	12				55	394;759;1929;2124;5806;5881	True;True;True;True;True;True	389;752;1927;2123;5808;5882	1074;2013;5170;5171;5172;5668;5669;15427;15428;15622	1249;2316;6052;6053;6054;6596;6597;6598;17902;17903;17904;18161	1249;2316;6054;6596;17903;18161	52;53	491;516	9606;9606
E9PAV3	E9PAV3	3	3	3	Nascent polypeptide-associated complex subunit alpha, muscle-specific form	NACA	sp|E9PAV3|NACAM_HUMAN Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1	1	3	3	3	2	2	2	205.42	2078	2078	3.2	1	3	2	2	1	1	0	103.86	55216	28686	61722	44069	26070	30528	21354	53060	25192	25882	43304	41841	23243	40226	55419	36807	55216	28686	61722	44069	26070	30528	21354	53060	25192	25882	43304	41841	23243	40226	55419	36807	10	8	11	10	10	8	9	11	9	8	10	9	6	9	10	10	35142000	12				56	905;3023;5187	True;True;True	898;3026;5189	2410;8179;8180;8181;13732;13733;13734;13735;13736;13737	2811;2812;9454;9455;9456;15866;15867;15868;15869;15870;15871;15872	2812;9455;15872	54	2048	9606
Q15843;E9PL57	Q15843;E9PL57	2;2	2;2	2;2	NEDD8	NEDD8;NEDD8-MDP1	sp|Q15843|NEDD8_HUMAN NEDD8 OS=Homo sapiens OX=9606 GN=NEDD8 PE=1 SV=1;tr|E9PL57|E9PL57_HUMAN NEDD8-MDP1 readthrough (Fragment) OS=Homo sapiens OX=9606 GN=NEDD8-MDP1 PE=4 SV=1	2	2	2	2	17.3	17.3	17.3	9.0714	81	81;170	5				1	3	1	0	35.957	59636	71389	89690	72848	53412	52922	43470	54460	56178	44745	45792	42433	64670	63376	54089	46088	59636	71389	89690	72848	53412	52922	43470	54460	56178	44745	45792	42433	64670	63376	54089	46088	9	9	9	9	9	9	9	9	9	8	9	9	9	8	9	9	74543000	9				57	1598;1599	True;True	1595;1596	4343;4344;4345;4346;4347	5116;5117;5118;5119;5120;5121;5122;5123;5124	5119;5124			9606;9606
Q13126;F2Z2F3	Q13126;F2Z2F3	1;1	1;1	1;1	S-methyl-5-thioadenosine phosphorylase	MTAP	sp|Q13126|MTAP_HUMAN S-methyl-5-thioadenosine phosphorylase OS=Homo sapiens OX=9606 GN=MTAP PE=1 SV=2;tr|F2Z2F3|F2Z2F3_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1	2	1	1	1	6.4	6.4	6.4	31.236	283	283;143	3			1				0	3.373	1397.8	855.05	3585.1	2002.6	1387.1	1935.3	0	0	1087.2	0	847.24	0	1282.2	1811.5	1478.9	1400.6	1397.8	855.05	3585.1	2002.6	1387.1	1935.3	0	0	1087.2	0	847.24	0	1282.2	1811.5	1478.9	1400.6	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1276300	1				58	3078	True	3081	8322	9641	9641			9606;9606
P61204;P84077;F5H423;P84085	P61204;P84077;F5H423	3;3;3;1	3;3;3;1	3;3;3;1	ADP-ribosylation factor 3;ADP-ribosylation factor 1	ARF3;ARF1	sp|P61204|ARF3_HUMAN ADP-ribosylation factor 3 OS=Homo sapiens OX=9606 GN=ARF3 PE=1 SV=2;sp|P84077|ARF1_HUMAN ADP-ribosylation factor 1 OS=Homo sapiens OX=9606 GN=ARF1 PE=1 SV=2;tr|F5H423|F5H423_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=3 SV	4	3	3	3	17.7	17.7	17.7	20.601	181	181;181;210;180	2.33	1		2				0	6.9426	32753	27502	33311	29095	32398	75102	24360	24150	36536	28929	49436	20257	37729	41600	54316	53078	32753	27502	33311	29095	32398	75102	24360	24150	36536	28929	49436	20257	37729	41600	54316	53078	3	1	2	2	2	3	1	1	2	1	3	2	2	1	3	2	38157000	3				59	795;4079;4182	True;True;True	788;4084;4183	2127;10912;11123	2455;12654;12890	2455;12654;12890			9606;9606;9606;9606
Q69YQ0;F8WAN1	Q69YQ0;F8WAN1	2;2	1;1	1;1	Cytospin-A	SPECC1L;SPECC1L-ADORA2A	sp|Q69YQ0|CYTSA_HUMAN Cytospin-A OS=Homo sapiens OX=9606 GN=SPECC1L PE=1 SV=2;tr|F8WAN1|F8WAN1_HUMAN SPECC1L-ADORA2A readthrough (NMD candidate) OS=Homo sapiens OX=9606 GN=SPECC1L-ADORA2A PE=4 SV=2	2	2	1	1	1.3	0.7	0.7	124.6	1117	1117;911	2.5		1	1				0.0021307	1.5652	4858.2	5505.5	8647	7755.7	9662.6	5546.8	10739	8736.2	9057.9	6155.8	8504.4	10502	10803	9871.7	10961	9386.6	4858.2	5505.5	8647	7755.7	9662.6	5546.8	10739	8736.2	9057.9	6155.8	8504.4	10502	10803	9871.7	10961	9386.6	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6700700	2				60	532;1173	False;True	528;1168	1400;3168;3169	1600;3765;3766	1600;3766			9606;9606
Q8WWN9;G9CGD6	Q8WWN9;G9CGD6	1;1	1;1	1;1	Interactor protein for cytohesin exchange factors 1	IPCEF1;CNKSR3	sp|Q8WWN9|ICEF1_HUMAN Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens OX=9606 GN=IPCEF1 PE=1 SV=1;sp|G9CGD6|CNIPF_HUMAN CNK3/IPCEF1 fusion protein OS=Homo sapiens OX=9606 GN=CNK3/IPCEF1 PE=1 SV=1	2	1	1	1	3	3	3	48.992	437	437;899	2		1					0	2.2664	6442.1	5496.2	4394.8	6162.9	4947.5	4359.4	5237.5	7139.5	3385.8	4309.9	6508	4503.8	5206.3	5317.9	5324	2798.5	6442.1	5496.2	4394.8	6162.9	4947.5	4359.4	5237.5	7139.5	3385.8	4309.9	6508	4503.8	5206.3	5317.9	5324	2798.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1				61	5120	True	5122	13564	15681	15681			9606;9606
Q6IBS0;H0Y858	Q6IBS0;H0Y858	1;1	1;1	1;1	Twinfilin-2	TWF2	sp|Q6IBS0|TWF2_HUMAN Twinfilin-2 OS=Homo sapiens OX=9606 GN=TWF2 PE=1 SV=2;tr|H0Y858|H0Y858_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1	2	1	1	1	4.3	4.3	4.3	39.548	349	349;1186	3			1				0	4.5509	10799	10432	12035	9691.7	8083	16118	7379.4	8730.4	8039	9222.4	9150.1	7953.4	7541.3	9647.8	11031	6840.1	10799	10432	12035	9691.7	8083	16118	7379.4	8730.4	8039	9222.4	9150.1	7953.4	7541.3	9647.8	11031	6840.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5075300	1				62	3702	True	3706	9946	11525	11525			9606;9606
O00584;H0YAE9	O00584;H0YAE9	2;2	2;2	2;2	Ribonuclease T2	RNASET2	sp|O00584|RNT2_HUMAN Ribonuclease T2 OS=Homo sapiens OX=9606 GN=RNASET2 PE=1 SV=2;tr|H0YAE9|H0YAE9_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=3 SV=1	2	2	2	2	7.8	7.8	7.8	29.48	256	256;185	1.5	1	1					0	3.2419	0	971.17	1272.8	937.88	0	1053	0	0	0	0	0	0	0	0	0	0	0	971.17	1272.8	937.88	0	1053	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	947780	2				63	1654;5406	True;True	1651;5408	4501;14266	5310;16466	5310;16466			9606;9606
P55327;H0YC42	P55327;H0YC42	2;2	2;2	2;2	Tumor protein D52	TPD52	sp|P55327|TPD52_HUMAN Tumor protein D52 OS=Homo sapiens OX=9606 GN=TPD52 PE=1 SV=2;tr|H0YC42|H0YC42_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=2	2	2	2	2	10.3	10.3	10.3	24.327	224	224;278	1.5	1	1					0	5.9505	3597	3314.7	6179.3	5516.5	4406.3	6640.2	4195.8	4198.6	3678	2529.8	2815.3	3378.9	3356.9	4253.9	5860.9	4418.5	3597	3314.7	6179.3	5516.5	4406.3	6640.2	4195.8	4198.6	3678	2529.8	2815.3	3378.9	3356.9	4253.9	5860.9	4418.5	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	7296700	2				64	2866;5695	True;True	2868;5698	7732;15098	8922;17500	8922;17500			9606;9606
P82979;H0YHG0	P82979;H0YHG0	3;3	3;3	3;3	SAP domain-containing ribonucleoprotein	SARNP	sp|P82979|SARNP_HUMAN SAP domain-containing ribonucleoprotein OS=Homo sapiens OX=9606 GN=SARNP PE=1 SV=3;tr|H0YHG0|H0YHG0_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=1 SV=1	2	3	3	3	17.6	17.6	17.6	23.671	210	210;523	2.5	1	1	1	1			0	112.07	19678	7566.6	22812	20407	12274	12391	14087	34933	15288	6646	14935	13097	6735.2	7885.4	15588	20917	19678	7566.6	22812	20407	12274	12391	14087	34933	15288	6646	14935	13097	6735.2	7885.4	15588	20917	4	2	4	4	3	4	4	4	4	1	3	4	1	2	3	4	18855000	4				65	2157;2207;5750	True;True;True	2156;2207;5751	5756;5757;5890;15274	6697;6698;6842;17724	6698;6842;17724			9606;9606
Q1KMD3;H3BQZ7	Q1KMD3;H3BQZ7	1;1	1;1	1;1	Heterogeneous nuclear ribonucleoprotein U-like protein 2	HNRNPUL2;HNRNPUL2-BSCL2	sp|Q1KMD3|HNRL2_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Homo sapiens OX=9606 GN=HNRNPUL2 PE=1 SV=1;tr|H3BQZ7|H3BQZ7_HUMAN HCG2044799 OS=Homo sapiens OX=9606 GN=HNRNPUL2-BSCL2 PE=4 SV=1	2	1	1	1	1.2	1.2	1.2	85.104	747	747;746	6						1	0.00075019	1.8557	6426.8	6270	7052	6681.9	4182	5276.4	6869.9	8948.7	6183.3	5911	4852.8	5716	6115.6	5103.9	6066.2	4436.4	6426.8	6270	7052	6681.9	4182	5276.4	6869.9	8948.7	6183.3	5911	4852.8	5716	6115.6	5103.9	6066.2	4436.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10782000	1				66	4681	True	4684	12442	14375	14375			9606;9606
P63098;H7BYZ3;Q96LZ3	P63098;H7BYZ3	5;5;1	5;5;1	5;5;1	Calcineurin subunit B type 1	PPP3R1	sp|P63098|CANB1_HUMAN Calcineurin subunit B type 1 OS=Homo sapiens OX=9606 GN=PPP3R1 PE=1 SV=2;tr|H7BYZ3|H7BYZ3_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1	3	5	5	5	34.7	34.7	34.7	19.3	170	170;331;170	3.47	3	2	3	2	2	3	0	135.17	56512	111670	79652	87394	56070	46999	49617	35949	67622	55530	65170	55702	84553	100070	75362	59241	56512	111670	79652	87394	56070	46999	49617	35949	67622	55530	65170	55702	84553	100070	75362	59241	10	14	12	11	10	9	11	8	11	8	8	10	10	13	13	9	104510000	16				67	888;1148;1487;5558;5995	True;True;True;True;True	881;1142;1484;5561;5997	2364;2365;2366;2367;3078;3079;3080;4019;4020;4021;4022;14713;15918;15919;15920	2752;2753;2754;2755;3658;3659;3660;4754;4755;4756;4757;4758;16960;18484;18485;18486	2754;3660;4756;16960;18486			9606;9606;9606
