Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
O75937	O75937	4	4	4	DnaJ homolog subfamily C member 8	DNAJC8	sp|O75937|DNJC8_HUMAN DnaJ homolog subfamily C member 8 OS=Homo sapiens OX=9606 GN=DNAJC8 PE=1 SV=2	1	4	4	4	17.4	17.4	17.4	29.841	253	253	3.57	1	2	1		1	2	0	9.6085	65579	31145	58113	54081	44450	62329	46017	35027	42966	38767	33107	24325	39312	31114	65747	33998	65579	31145	58113	54081	44450	62329	46017	35027	42966	38767	33107	24325	39312	31114	65747	33998	7	7	7	7	7	7	7	7	7	7	6	7	6	7	7	7	31651000	7				215	435;1747;4148;5069	True;True;True;True	439;1805;4289;5242	1167;1168;4674;4675;11102;11103;13494	1350;1351;5388;5389;12688;12689;15429	1350;5389;12688;15429			9606
O75947	O75947	4	4	4	ATP synthase subunit d, mitochondrial	ATP5H	sp|O75947|ATP5H_HUMAN ATP synthase subunit d, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5H PE=1 SV=3	1	4	4	4	25.5	25.5	25.5	18.491	161	161	4.15	1		3	3	4	2	0	20.714	73926	77092	70288	58341	64912	123200	104990	39324	68322	56396	79776	78965	83933	78011	88004	53802	73926	77092	70288	58341	64912	123200	104990	39324	68322	56396	79776	78965	83933	78011	88004	53802	12	11	11	11	12	12	13	11	11	11	12	12	13	12	12	11	94296000	13				216	335;5368;7065;7092	True;True;True;True	338;5550;7280;7308	883;884;885;886;887;888;889;890;14239;18655;18718;18719;18720	1035;1036;1037;1038;1039;1040;1041;1042;16292;21397;21464;21465;21466	1038;16292;21397;21466			9606
O75962	O75962	1	1	1	Triple functional domain protein	TRIO	sp|O75962|TRIO_HUMAN Triple functional domain protein OS=Homo sapiens OX=9606 GN=TRIO PE=1 SV=2	1	1	1	1	0.3	0.3	0.3	346.9	3097	3097	2		1					0.0098425	1.2311	6960.1	6780.3	7041.1	7165.2	5823.8	6375.9	4441.6	5220.1	4132.9	5896.3	5400.2	4530.4	8805.9	3695.2	6144.9	5562.7	6960.1	6780.3	7041.1	7165.2	5823.8	6375.9	4441.6	5220.1	4132.9	5896.3	5400.2	4530.4	8805.9	3695.2	6144.9	5562.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4003100	1				217	5318	True	5500	14098	16133	16133			9606
O75964	O75964	1	1	1	ATP synthase subunit g, mitochondrial	ATP5L	sp|O75964|ATP5L_HUMAN ATP synthase subunit g, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5L PE=1 SV=3	1	1	1	1	12.6	12.6	12.6	11.428	103	103	2		1					0.0056219	1.5272	0	0	0	0	0	0	1805.1	0	1731.4	922.43	11194	832.07	1091.6	0	0	0	0	0	0	0	0	0	1805.1	0	1731.4	922.43	11194	832.07	1091.6	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1708900	1				218	6451	True	6653	17068	19563	19563			9606
O76021	O76021	1	1	1	Ribosomal L1 domain-containing protein 1	RSL1D1	sp|O76021|RL1D1_HUMAN Ribosomal L1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=3	1	1	1	1	1.8	1.8	1.8	54.972	490	490	3			1				0.0029112	1.7083	12750	15322	9878.8	11828	18042	23410	34505	14228	21973	12723	8650.7	26556	17260	12760	16425	27569	12750	15322	9878.8	11828	18042	23410	34505	14228	21973	12723	8650.7	26556	17260	12760	16425	27569	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4958600	1				219	45	True	44	105	135	135			9606
O76024	O76024	5	5	5	Wolframin	WFS1	sp|O76024|WFS1_HUMAN Wolframin OS=Homo sapiens OX=9606 GN=WFS1 PE=1 SV=2	1	5	5	5	6.4	6.4	6.4	100.29	890	890	3.89	2	2	4	3	4	4	0	13.473	237970	232790	165780	208920	255190	216670	219450	106990	108460	144940	118920	197470	149940	112660	140740	130450	237970	232790	165780	208920	255190	216670	219450	106990	108460	144940	118920	197470	149940	112660	140740	130450	17	17	17	17	18	18	18	15	15	17	16	18	19	18	17	17	376320000	19				220	555;627;868;2660;4997	True;True;True;True;True	562;636;879;2759;2760;5167	1455;1456;1457;1660;1661;1662;2303;2304;2305;2306;7089;7090;7091;7092;7093;13325;13326;13327;13328	1678;1679;1680;1919;1920;1921;2659;2660;2661;2662;8102;8103;8104;8105;8106;15249;15250;15251;15252	1679;1919;2661;8105;15250	110	84	9606
O76041;P20929	O76041;P20929	2;1	2;1	2;1	Nebulette;Nebulin	NEBL;NEB	sp|O76041|NEBL_HUMAN Nebulette OS=Homo sapiens OX=9606 GN=NEBL PE=1 SV=1;sp|P20929|NEBU_HUMAN Nebulin OS=Homo sapiens OX=9606 GN=NEB PE=1 SV=5	2	2	2	2	2.3	2.3	2.3	116.45	1014	1014;6669	5.33				1		2	0	2.1802	47760	43134	58309	59048	64345	56751	64657	19732	27765	43392	34364	39039	38165	32205	22197	29402	47760	43134	58309	59048	64345	56751	64657	19732	27765	43392	34364	39039	38165	32205	22197	29402	3	2	3	3	3	3	3	2	3	3	2	3	3	2	3	2	23087000	3				221	528;7006	True;True	536;7217	1399;18464;18465	1612;21171;21172	1612;21171	111	962	9606;9606
O76070	O76070	9	9	8	Gamma-synuclein	SNCG	sp|O76070|SYUG_HUMAN Gamma-synuclein OS=Homo sapiens OX=9606 GN=SNCG PE=1 SV=2	1	9	9	8	66.9	66.9	59.8	13.331	127	127	3.51	5	8	10	7	6	7	0	87.535	1339900	806180	1171900	1752300	865570	1506400	741450	607690	567050	1147300	697680	605040	1157100	1131400	1563900	1026100	1339900	806180	1171900	1752300	865570	1506400	741450	607690	567050	1147300	697680	605040	1157100	1131400	1563900	1026100	48	49	49	50	45	50	46	46	46	50	45	48	46	48	51	46	1570000000	57				222	1545;1665;1777;1781;2023;3688;4907;6285;6286	True;True;True;True;True;True;True;True;True	1594;1722;1838;1842;2095;3814;5075;6482;6483	4177;4178;4179;4180;4478;4771;4772;4773;4774;4789;4790;4791;4792;4793;4794;5453;5454;5455;5456;5457;5458;5459;5460;9902;9903;9904;9905;13089;13090;13091;13092;13093;13094;16638;16639;16640;16641;16642;16643;16644;16645;16646;16647	4815;4816;4817;4818;4819;4820;5175;5496;5497;5498;5499;5517;5518;5519;5520;5521;5522;6264;6265;6266;6267;6268;6269;6270;6271;6272;6273;6274;6275;6276;6277;6278;6279;6280;11312;11313;11314;11315;14965;14966;14967;14968;14969;14970;19048;19049;19050;19051;19052;19053;19054;19055;19056;19057;19058;19059;19060	4817;5175;5498;5522;6268;11314;14965;19050;19060	112	38	9606
O94760	O94760	10	10	9	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1	DDAH1	sp|O94760|DDAH1_HUMAN N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 OS=Homo sapiens OX=9606 GN=DDAH1 PE=1 SV=3	1	10	10	9	40	40	37.2	31.121	285	285	3.72	4	11	14	9	8	12	0	126.29	751600	697310	704470	979300	598990	1215200	1068800	288600	508470	670620	447250	596940	854260	864710	1118600	566050	751600	697310	704470	979300	598990	1215200	1068800	288600	508470	670620	447250	596940	854260	864710	1118600	566050	65	64	65	66	64	67	67	57	62	64	57	65	65	66	67	62	2022000000	68				223	330;481;957;1017;1358;1679;2585;2704;4282;6168	True;True;True;True;True;True;True;True;True;True	333;486;969;1035;1036;1037;1393;1736;2683;2804;4425;6360	872;1281;1282;1283;2537;2538;2539;2540;2541;2542;2543;2544;2545;2546;2682;2683;2684;2685;2686;2687;2688;2689;2690;2691;3671;3672;3673;3674;3675;3676;3677;3678;3679;3680;3681;4509;4510;4511;4512;4513;6896;6897;6898;6899;6900;6901;6902;6903;7227;7228;7229;7230;11453;11454;16279;16280;16281;16282	1020;1478;1479;1480;2925;2926;2927;2928;2929;2930;2931;2932;2933;2934;2935;2936;2937;3100;3101;3102;3103;3104;3105;3106;3107;3108;3109;3110;3111;3112;3113;4238;4239;4240;4241;4242;4243;4244;4245;4246;4247;4248;5206;5207;5208;5209;5210;7887;7888;7889;7890;7891;7892;7893;7894;7895;8254;8255;8256;8257;8258;8259;13077;13078;18604;18605;18606;18607	1020;1480;2933;3104;4242;5209;7891;8254;13077;18607	113;114;115	119;256;262	9606
O94811	O94811	13	13	13	Tubulin polymerization-promoting protein	TPPP	sp|O94811|TPPP_HUMAN Tubulin polymerization-promoting protein OS=Homo sapiens OX=9606 GN=TPPP PE=1 SV=1	1	13	13	13	48.9	48.9	48.9	23.693	219	219	3.86	9	11	13	18	16	17	0	292.27	1308600	1268300	1393400	1454100	1574000	1967300	1423800	854580	1207700	1042000	608880	988380	990300	727970	1269200	943090	1308600	1268300	1393400	1454100	1574000	1967300	1423800	854580	1207700	1042000	608880	988380	990300	727970	1269200	943090	76	87	76	81	87	86	81	71	81	84	75	75	80	68	86	79	4441700000	122				224	343;394;558;921;2131;3200;4347;4348;4764;5251;5252;5781;6407	True;True;True;True;True;True;True;True;True;True;True;True;True	346;398;565;932;2205;3311;4492;4493;4930;5430;5431;5964;6606	909;910;911;912;913;1061;1062;1063;1064;1065;1066;1067;1068;1069;1460;1461;2427;2428;2429;2430;5713;8600;8601;8602;8603;8604;8605;8606;8607;8608;11616;11617;11618;11619;11620;11621;11622;11623;12673;12674;12675;12676;12677;12678;12679;12680;13936;13937;13938;13939;13940;13941;13942;13943;13944;13945;13946;13947;13948;13949;13950;15258;15259;15260;15261;15262;16952;16953;16954;16955;16956;16957;16958;16959;16960;16961;16962;16963;16964;16965;16966;16967;16968;16969	1062;1063;1064;1065;1066;1229;1230;1231;1232;1233;1234;1235;1236;1237;1238;1239;1240;1683;1684;2797;2798;2799;2800;6556;9812;9813;9814;9815;9816;9817;9818;9819;9820;13253;13254;13255;13256;13257;13258;13259;13260;13261;13262;13263;14475;14476;14477;14478;14479;14480;14481;14482;14483;14484;15924;15925;15926;15927;15928;15929;15930;15931;15932;15933;15934;15935;15936;15937;15938;15939;15940;15941;15942;15943;15944;15945;15946;15947;15948;15949;15950;15951;15952;15953;15954;15955;15956;15957;15958;15959;15960;17445;17446;17447;17448;17449;19431;19432;19433;19434;19435;19436;19437;19438;19439;19440;19441;19442;19443;19444;19445;19446;19447;19448;19449;19450;19451;19452;19453;19454;19455;19456	1064;1238;1683;2799;6556;9819;13258;13260;14478;15936;15959;17446;19437			9606
O94819	O94819	2	2	2	Kelch repeat and BTB domain-containing protein 11	KBTBD11	sp|O94819|KBTBB_HUMAN Kelch repeat and BTB domain-containing protein 11 OS=Homo sapiens OX=9606 GN=KBTBD11 PE=1 SV=1	1	2	2	2	6.3	6.3	6.3	65.719	623	623	5.5					1	1	0	12.818	9552.2	14524	11151	6812.8	8841.7	8979.6	13864	7432.5	8155.9	6835.1	12184	5677.2	8044.2	6162.8	6270.4	7512.8	9552.2	14524	11151	6812.8	8841.7	8979.6	13864	7432.5	8155.9	6835.1	12184	5677.2	8044.2	6162.8	6270.4	7512.8	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	11207000	2				225	349;1714	True;True	352;1771	933;4597	1088;5303	1088;5303			9606
O94826	O94826	3	3	3	Mitochondrial import receptor subunit TOM70	TOMM70A	sp|O94826|TOM70_HUMAN Mitochondrial import receptor subunit TOM70 OS=Homo sapiens OX=9606 GN=TOMM70 PE=1 SV=1	1	3	3	3	4.4	4.4	4.4	67.454	608	608	1.33	2	1					0	2.9199	9901.4	16096	8971.4	6555.1	10593	10871	14840	8596.5	13379	11398	11599	8536.6	16669	8862.8	9990.8	10287	9901.4	16096	8971.4	6555.1	10593	10871	14840	8596.5	13379	11398	11599	8536.6	16669	8862.8	9990.8	10287	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	9479400	3				226	5;772;4744	True;True;True	4;779;4910	7;2048;12625	8;2374;14414	8;2374;14414			9606
O94856	O94856	19	19	19	Neurofascin	NFASC	sp|O94856|NFASC_HUMAN Neurofascin OS=Homo sapiens OX=9606 GN=NFASC PE=1 SV=4	1	19	19	19	16.1	16.1	16.1	150.02	1347	1347	3.95	4	8	10	16	11	12	0	109.49	239580	343210	240850	205090	229700	292670	251610	179050	217000	272490	178720	266750	304100	309480	283740	249270	239580	343210	240850	205090	229700	292670	251610	179050	217000	272490	178720	266750	304100	309480	283740	249270	47	54	46	45	52	49	50	45	48	52	50	53	53	51	50	53	797550000	62				227	83;85;839;925;1088;1150;1523;1702;2267;2430;2975;3685;4682;5511;5531;6187;6236;6706;7103	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	81;83;850;936;1111;1177;1571;1759;2345;2517;3083;3810;4842;5695;5715;6379;6430;6913;7319	204;206;207;2263;2441;2442;2443;2444;2863;2864;2865;2866;2867;2868;3052;3053;4118;4119;4120;4121;4122;4123;4124;4125;4126;4572;4573;6049;6050;6051;6052;6053;6054;6055;6056;6491;7981;7982;7983;9895;12475;12476;12477;12478;14562;14563;14610;16335;16466;16467;16468;17728;17729;17730;17731;18745;18746;18747;18748;18749;18750	244;246;247;2617;2812;2813;2814;2815;3299;3300;3301;3302;3303;3304;3509;3510;4754;4755;4756;4757;4758;4759;4760;4761;4762;5274;5275;5276;6943;6944;6945;6946;6947;6948;6949;6950;7433;9095;9096;9097;11304;14233;14234;14235;14236;16657;16658;16710;18670;18844;18845;18846;20323;20324;20325;20326;21491;21492;21493;21494;21495;21496	244;247;2617;2813;3301;3509;4762;5274;6949;7433;9097;11304;14233;16658;16710;18670;18846;20325;21494	116;117	247;257	9606
O94875	O94875	5	5	5	Sorbin and SH3 domain-containing protein 2	SORBS2	sp|O94875|SRBS2_HUMAN Sorbin and SH3 domain-containing protein 2 OS=Homo sapiens OX=9606 GN=SORBS2 PE=1 SV=3	1	5	5	5	5.5	5.5	5.5	124.11	1100	1100	3.64		3	2	3	2	1	0	14.037	48056	39078	55011	45774	59281	40069	46425	29140	44479	44843	29727	30120	46597	23515	30100	20895	48056	39078	55011	45774	59281	40069	46425	29140	44479	44843	29727	30120	46597	23515	30100	20895	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	52974000	11				228	611;2898;3206;4888;5558	True;True;True;True;True	620;3003;3317;5056;5743	1609;1610;1611;1612;7751;7752;7753;8625;13034;14696;14697	1856;1857;1858;1859;8842;8843;8844;9838;14905;16822;16823	1857;8843;9838;14905;16823			9606
O94903	O94903	1	1	1	Proline synthase co-transcribed bacterial homolog protein	PROSC	sp|O94903|PLPHP_HUMAN Pyridoxal phosphate homeostasis protein OS=Homo sapiens OX=9606 GN=PLPBP PE=1 SV=1	1	1	1	1	4.7	4.7	4.7	30.344	275	275	3.5			1	1			0.0042614	1.586	0	0	0	1999.6	895.19	3455.9	0	0	1048.4	1086	0	1339.7	0	2257.5	1139.2	0	0	0	0	1999.6	895.19	3455.9	0	0	1048.4	1086	0	1339.7	0	2257.5	1139.2	0	0	0	0	2	1	2	0	0	1	1	0	1	0	2	1	0	1162100	2				229	6032	True	6220	15943;15944	18211;18212	18211			9606
O94919	O94919	3	3	3	Endonuclease domain-containing 1 protein	ENDOD1	sp|O94919|ENDD1_HUMAN Endonuclease domain-containing 1 protein OS=Homo sapiens OX=9606 GN=ENDOD1 PE=1 SV=2	1	3	3	3	6.8	6.8	6.8	55.016	500	500	4.75				2	1	1	0	2.5932	9063.8	8427.1	11269	6965.7	10850	9108.2	10970	4601.4	8144.6	7782.2	16151	8356.8	9194.9	10596	9628.8	10902	9063.8	8427.1	11269	6965.7	10850	9108.2	10970	4601.4	8144.6	7782.2	16151	8356.8	9194.9	10596	9628.8	10902	3	3	3	2	4	3	4	2	3	3	4	4	4	3	3	3	4463800	4				230	1216;1228;3483	True;True;True	1245;1258;3602	3240;3258;3259;9352	3730;3753;3754;10685	3730;3754;10685	118	250	9606
O95168	O95168	2	2	2	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	NDUFB4	sp|O95168|NDUB4_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Homo sapiens OX=9606 GN=NDUFB4 PE=1 SV=3	1	2	2	2	21.7	21.7	21.7	15.208	129	129	3.67	1		2	1	1	1	0	24.525	7998.2	17841	10947	7172.7	13756	7030.5	13529	6453.8	11902	10905	9608.8	5613.9	8618.6	4939.7	9438.4	3521.3	7998.2	17841	10947	7172.7	13756	7030.5	13529	6453.8	11902	10905	9608.8	5613.9	8618.6	4939.7	9438.4	3521.3	6	8	6	5	8	6	7	5	8	6	6	4	7	4	7	3	52468000	8				231	2907;6132	True;True	3012;6322	7778;7779;16196;16197;16198;16199	8870;8871;18505;18506;18507;18508;18509;18510	8871;18508			9606
O95182	O95182	4	4	4	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7	NDUFA7	sp|O95182|NDUA7_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7 OS=Homo sapiens OX=9606 GN=NDUFA7 PE=1 SV=3	1	4	4	4	35.4	35.4	35.4	12.551	113	113	1.86	3	2	2				0	9.6079	50648	106580	47414	48432	80491	85193	109720	51012	87368	74823	39839	77338	66320	42455	51874	41653	50648	106580	47414	48432	80491	85193	109720	51012	87368	74823	39839	77338	66320	42455	51874	41653	11	12	11	11	12	12	12	11	11	11	11	10	12	10	11	9	53384000	12				232	819;2194;4227;6898	True;True;True;True	829;2269;4370;7107	2206;5869;5870;5871;11309;11310;18210	2558;6737;6738;6739;6740;6741;6742;6743;6744;12919;12920;20868	2558;6741;12919;20868	119	70	9606
O95197	O95197	4	4	4	Reticulon-3	RTN3	sp|O95197|RTN3_HUMAN Reticulon-3 OS=Homo sapiens OX=9606 GN=RTN3 PE=1 SV=2	1	4	4	4	5	5	5	112.61	1032	1032	4.33		1		2	2	1	0	5.8045	6783.1	8450.8	5919.8	6963.9	7227.3	8984.5	6300.7	5909.2	7905.3	5782.2	27600	8873.8	6009.2	4423.9	9993.4	8385.6	6783.1	8450.8	5919.8	6963.9	7227.3	8984.5	6300.7	5909.2	7905.3	5782.2	27600	8873.8	6009.2	4423.9	9993.4	8385.6	3	2	2	4	3	2	2	3	2	2	4	2	2	2	3	2	6579900	6				233	1245;3237;3414;6214	True;True;True;True	1276;3348;3532;6407	3308;3309;8691;8692;9170;16428	3804;3805;9916;9917;10468;18802	3805;9917;10468;18802			9606
O95202	O95202	7	7	7	LETM1 and EF-hand domain-containing protein 1, mitochondrial	LETM1	sp|O95202|LETM1_HUMAN Mitochondrial proton/calcium exchanger protein OS=Homo sapiens OX=9606 GN=LETM1 PE=1 SV=1	1	7	7	7	11	11	11	83.353	739	739	3.44	1	2	2	1	2	1	0	25.744	24945	31437	15452	19872	28153	28144	23494	12237	25133	21308	28812	28321	24614	10342	22912	21362	24945	31437	15452	19872	28153	28144	23494	12237	25133	21308	28812	28321	24614	10342	22912	21362	7	8	7	7	7	8	7	5	7	8	8	6	8	5	8	7	13901000	9				234	1264;1566;1854;3916;4399;5843;6665	True;True;True;True;True;True;True	1295;1618;1917;4053;4545;6026;6872	3365;4228;5002;10509;11730;11731;15413;17620;17621	3863;4871;5763;12005;13377;13378;17614;20201;20202	3863;4871;5763;12005;13378;17614;20201			9606
O95248	O95248	2	2	2	Myotubularin-related protein 5	SBF1	sp|O95248|MTMR5_HUMAN Myotubularin-related protein 5 OS=Homo sapiens OX=9606 GN=SBF1 PE=1 SV=4	1	2	2	2	1.8	1.8	1.8	208.44	1868	1868	3		1		1			0	3.2936	4998.7	4289.2	2917.1	2909.2	2382.2	4949.5	3988.7	3696.3	4753.1	2388.1	2786.1	3020.2	3110	2349.2	3129.9	1679.4	4998.7	4289.2	2917.1	2909.2	2382.2	4949.5	3988.7	3696.3	4753.1	2388.1	2786.1	3020.2	3110	2349.2	3129.9	1679.4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	4647900	2				235	3157;3964	True;True	3267;4102	8468;10630	9646;12147	9646;12147	120	1823	9606
O95292	O95292	6	6	5	Vesicle-associated membrane protein-associated protein B/C	VAPB	sp|O95292|VAPB_HUMAN Vesicle-associated membrane protein-associated protein B/C OS=Homo sapiens OX=9606 GN=VAPB PE=1 SV=3	1	6	6	5	24.3	24.3	19.3	27.228	243	243	3.67	2	2	3	3	2	3	0	38.166	81721	93547	70382	112790	96104	126910	107660	39069	61856	99897	49343	78094	104600	96999	108240	69719	81721	93547	70382	112790	96104	126910	107660	39069	61856	99897	49343	78094	104600	96999	108240	69719	17	18	17	18	17	17	17	15	16	17	17	18	18	17	18	18	102790000	18				236	405;1459;2977;3462;5657;6461	True;True;True;True;True;True	409;1505;3085;3580;5842;6664	1088;3956;7986;7987;7988;7989;7990;7991;9295;14952;17090;17091;17092;17093;17094	1261;4575;9100;9101;9102;9103;9104;9105;9106;9107;9108;10615;17108;19587;19588;19589;19590;19591	1261;4575;9105;10615;17108;19588			9606
O95295	O95295	1	1	1	SNARE-associated protein Snapin	SNAPIN	sp|O95295|SNAPN_HUMAN SNARE-associated protein Snapin OS=Homo sapiens OX=9606 GN=SNAPIN PE=1 SV=1	1	1	1	1	7.4	7.4	7.4	14.874	136	136	2.5		1	1				0.002214	1.776	6397.8	13600	9854.7	9756.4	9103.5	18302	12609	8836	10473	16873	8586.8	11975	9384.4	8107.6	9376.4	7408.4	6397.8	13600	9854.7	9756.4	9103.5	18302	12609	8836	10473	16873	8586.8	11975	9384.4	8107.6	9376.4	7408.4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4811300	2				237	6352	True	6551	16823;16824	19244;19245	19244			9606
O95299	O95299	1	1	1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	NDUFA10	sp|O95299|NDUAA_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFA10 PE=1 SV=1	1	1	1	1	2.5	2.5	2.5	40.75	355	355	2.5		1	1				0.0022043	1.7557	895.21	3340.8	0	0	1451.9	2491.7	2022.6	0	3436	990.04	10446	2037.7	1012.3	1717.6	1265.9	2063.5	895.21	3340.8	0	0	1451.9	2491.7	2022.6	0	3436	990.04	10446	2037.7	1012.3	1717.6	1265.9	2063.5	1	2	0	0	1	2	2	0	2	1	2	1	1	2	1	2	1727300	2				238	6838	True	7047	18083;18084	20720;20721	20720			9606
O95336	O95336	1	1	1	6-phosphogluconolactonase	PGLS	sp|O95336|6PGL_HUMAN 6-phosphogluconolactonase OS=Homo sapiens OX=9606 GN=PGLS PE=1 SV=2	1	1	1	1	6.2	6.2	6.2	27.547	258	258	2		1					0	2.0983	0	1470	941.35	0	990.47	1310.2	1651.7	0	1090.3	0	3245.1	0	1026	1603.7	1066.4	0	0	1470	941.35	0	990.47	1310.2	1651.7	0	1090.3	0	3245.1	0	1026	1603.7	1066.4	0	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	0	1264000	1				239	1944	True	2010	5238	6019	6019			9606
O95433	O95433	1	1	1	Activator of 90 kDa heat shock protein ATPase homolog 1	AHSA1	sp|O95433|AHSA1_HUMAN Activator of 90 kDa heat shock protein ATPase homolog 1 OS=Homo sapiens OX=9606 GN=AHSA1 PE=1 SV=1	1	1	1	1	3.6	3.6	3.6	38.274	338	338	3.5			1	1			0	5.3951	3613.9	3229.2	2499.1	3412.7	3049.8	4488.5	6367.2	965.32	5450.1	1371.7	3896.6	2303	2341.6	2937.1	1449.3	2592.2	3613.9	3229.2	2499.1	3412.7	3049.8	4488.5	6367.2	965.32	5450.1	1371.7	3896.6	2303	2341.6	2937.1	1449.3	2592.2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	1	2	5665400	2				240	2220	True	2295	5923;5924	6797;6798	6797			9606
O95502	O95502	2	2	2	Neuronal pentraxin receptor	NPTXR	sp|O95502|NPTXR_HUMAN Neuronal pentraxin receptor OS=Homo sapiens OX=9606 GN=NPTXR PE=3 SV=2	1	2	2	2	4.8	4.8	4.8	52.846	500	500	2	1		1				0	3.3956	2967.3	4252.9	4237	5374.7	1666.3	1885.2	3970.5	1473.6	1561.2	2825	961	2147.6	2594.9	1662.9	1376.5	1052.7	2967.3	4252.9	4237	5374.7	1666.3	1885.2	3970.5	1473.6	1561.2	2825	961	2147.6	2594.9	1662.9	1376.5	1052.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2219700	2				241	1630;4413	True;True	1687;4559	4385;11773	5056;13429	5056;13429			9606
O95622	O95622	4	4	4	Adenylate cyclase type 5	ADCY5	sp|O95622|ADCY5_HUMAN Adenylate cyclase type 5 OS=Homo sapiens OX=9606 GN=ADCY5 PE=1 SV=3	1	4	4	4	4.3	4.3	4.3	138.91	1261	1261	4.22	1		1	3	2	2	0	14.672	56464	47987	57860	50131	56429	43540	40681	43329	39839	57827	31892	33341	49193	31501	34302	34453	56464	47987	57860	50131	56429	43540	40681	43329	39839	57827	31892	33341	49193	31501	34302	34453	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	117210000	10				242	564;5365;5870;5899	True;True;True;True	572;5547;6054;6084	1477;1478;1479;14231;15480;15481;15482;15483;15555	1704;1705;1706;1707;16284;17692;17693;17694;17695;17771	1707;16284;17694;17771			9606
