Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
Q5R3F8;P0C7U0	Q5R3F8;P0C7U0	1;1	1;1	1;1	Protein phosphatase 1 regulatory subunit 29;Protein ELFN1	ELFN2;ELFN1	sp|Q5R3F8|PPR29_HUMAN Protein phosphatase 1 regulatory subunit 29 OS=Homo sapiens OX=9606 GN=ELFN2 PE=1 SV=1;sp|P0C7U0|ELFN1_HUMAN Protein ELFN1 OS=Homo sapiens OX=9606 GN=ELFN1 PE=1 SV=2	2	1	1	1	1.5	1.5	1.5	89.686	820	820;828	5					1		0.0074779	3.1256	1031.1	0	0	0	843.26	1256.9	0	0	836.96	0	1077.4	1294.6	1076	1900.4	1716.3	1327.8	1031.1	0	0	0	843.26	1256.9	0	0	836.96	0	1077.4	1294.6	1076	1900.4	1716.3	1327.8	1	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	499830	1				392	876	True	882	2372	2813	2813			9606;9606
P0CG48;P0CG47;P62979;P62987	P0CG48;P0CG47;P62979;P62987	6;6;6;6	6;6;6;6	6;6;6;6	Polyubiquitin-C;Ubiquitin;Polyubiquitin-B;Ubiquitin;Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a;Ubiquitin-60S ribosomal protein L40;Ubiquitin;60S ribosomal protein L40	UBC;UBB;RPS27A;UBA52	sp|P0CG48|UBC_HUMAN Polyubiquitin-C OS=Homo sapiens OX=9606 GN=UBC PE=1 SV=3;sp|P0CG47|UBB_HUMAN Polyubiquitin-B OS=Homo sapiens OX=9606 GN=UBB PE=1 SV=1;sp|P62979|RS27A_HUMAN Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=2	4	6	6	6	70.9	70.9	70.9	77.038	685	685;229;156;128	3.64	3	4	8	10	3	5	0	323.31	1822500	2409500	2298300	2215900	2301800	1874300	1999200	1944200	2064300	2082800	2247000	2568500	2671800	2334200	2273000	1843000	1822500	2409500	2298300	2215900	2301800	1874300	1999200	1944200	2064300	2082800	2247000	2568500	2671800	2334200	2273000	1843000	43	44	44	43	43	43	42	42	42	43	42	43	43	43	43	43	6904700000	44				393	1628;2067;4668;5760;5802;5806	True;True;True;True;True;True	1664;2115;4793;5904;5948;5952	4510;4511;4512;4513;4514;4515;5679;5680;12715;12716;15529;15530;15531;15532;15533;15534;15535;15536;15537;15538;15539;15540;15541;15542;15543;15544;15660;15661;15662;15663;15664;15668;15669	5420;5421;5422;5423;5424;5425;5426;5427;5428;6782;6783;15063;15064;18350;18351;18352;18353;18354;18355;18356;18357;18358;18359;18360;18361;18362;18363;18364;18365;18366;18367;18368;18369;18512;18513;18514;18515;18516;18517;18518;18519;18520;18524;18525	5425;6783;15064;18365;18517;18524			9606;9606;9606;9606
P0DJ07	P0DJ07	1	1	1	Protein PET100 homolog, mitochondrial	PET100	sp|P0DJ07|PT100_HUMAN Protein PET100 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=PET100 PE=1 SV=1	1	1	1	1	11	11	11	9.1135	73	73	3			1				0.0050324	3.3865	6497	9012.5	7013.4	8767.1	7465.4	4610.7	6456.4	5917.3	6065.3	7362.7	6673.6	4673.3	8633.9	6800.8	7546	8282.6	6497	9012.5	7013.4	8767.1	7465.4	4610.7	6456.4	5917.3	6065.3	7362.7	6673.6	4673.3	8633.9	6800.8	7546	8282.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2452400	1				394	4006	True	4105	11055	13135	13135			9606
P0DMV8;P0DMV9	P0DMV8;P0DMV9	17;17	14;14	6;6	Heat shock 70 kDa protein 1A;Heat shock 70 kDa protein 1B	HSPA1A;HSPA1B	sp|P0DMV8|HS71A_HUMAN Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1;sp|P0DMV9|HS71B_HUMAN Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1	2	17	14	6	31.4	27.1	11.2	70.051	641	641;641	3.43	7	8	10	8	8	6	0	79.797	1373500	1536900	1205600	1508700	1309600	1515900	973160	1255000	1154000	993210	1254400	945870	1178300	1070100	1615600	1137700	1373500	1536900	1205600	1508700	1309600	1515900	973160	1255000	1154000	993210	1254400	945870	1178300	1070100	1615600	1137700	46	43	42	43	42	46	40	42	43	38	43	37	43	45	46	45	2112900000	57				395	199;308;572;831;2262;2283;2666;3228;3361;4191;4356;4370;4444;4803;5093;5531;5917	True;True;True;True;True;True;True;True;False;True;False;True;True;True;True;True;False	199;310;576;836;2317;2339;2735;3309;3444;4294;4467;4468;4484;4563;4934;5233;5670;6065	532;533;534;535;783;784;1486;1487;1488;1489;2233;2234;2235;2236;2237;6210;6211;6212;6213;6276;6277;7356;7357;8994;8995;8996;8997;8998;9330;9331;11492;11493;11930;11931;11932;11933;11934;11935;11962;12128;13038;13039;13763;13764;13765;13766;13767;13768;13769;14920;14921;14922;14923;14924;14925;16030;16031;16032;16033;16034;16035;16036;16037	647;648;649;650;934;935;936;1760;1761;1762;1763;2656;2657;2658;2659;2660;2661;7400;7401;7402;7403;7404;7405;7485;7486;8743;8744;10667;10668;10669;10670;10671;11063;11064;13641;13642;13643;14162;14163;14164;14165;14166;14167;14168;14169;14200;14389;15418;15419;15420;16312;16313;16314;16315;16316;16317;16318;16319;16320;17663;17664;17665;17666;17667;17668;17669;17670;19071;19072;19073;19074;19075;19076;19077;19078;19079	648;934;1762;2658;7404;7486;8744;10671;11064;13643;14169;14200;14389;15419;16317;17668;19075	247;248;249;250	87;122;518;549	9606;9606
P0DOY3;P0DOY2;P0CF74;A0M8Q6;B9A064;P0CG04	P0DOY3;P0DOY2;P0CF74;A0M8Q6	4;4;2;2;1;1	4;4;2;2;1;1	4;4;2;2;1;1	Ig lambda-6 chain C region;Ig lambda-7 chain C region	IGLC6;IGLC7	sp|P0DOY3|IGLC3_HUMAN Immunoglobulin lambda constant 3 OS=Homo sapiens OX=9606 GN=IGLC3 PE=1 SV=1;sp|P0DOY2|IGLC2_HUMAN Immunoglobulin lambda constant 2 OS=Homo sapiens OX=9606 GN=IGLC2 PE=1 SV=1;sp|P0CF74|IGLC6_HUMAN Immunoglobulin lambda constant 6 OS=Ho	6	4	4	4	48.1	48.1	48.1	11.265	106	106;106;106;106;214;106	2.75	3	3	3	1	1	1	0	133.16	323560	368740	239610	285580	95135	64275	153730	44906	205200	102690	288210	282650	215190	109600	208560	113770	323560	368740	239610	285580	95135	64275	153730	44906	205200	102690	288210	282650	215190	109600	208560	113770	12	11	12	11	11	10	12	8	13	9	12	13	12	10	12	11	343550000	13				396	88;172;358;6510	True;True;True;True	87;173;359;6667	214;215;216;457;918;919;920;921;922;923;17599;17600	262;263;264;265;552;1092;1093;1094;1095;1096;1097;20921;20922	264;552;1097;20921			9606;9606;9606;9606;9606;9606
P0DP25;P0DP24;P0DP23	P0DP25;P0DP24;P0DP23	9;9;9	9;9;9	8;8;8			sp|P0DP25|CALM3_HUMAN Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1;sp|P0DP24|CALM2_HUMAN Calmodulin-2 OS=Homo sapiens OX=9606 GN=CALM2 PE=1 SV=1;sp|P0DP23|CALM1_HUMAN Calmodulin-1 OS=Homo sapiens OX=9606 GN=CALM1 PE=1 SV=1	3	9	9	8	53	53	53	16.837	149	149;149;149	4.11	5	7	10	12	16	15	0	323.31	2094700	2010200	2035700	1931200	2032100	1732400	2184100	1839000	1817200	2414600	1744300	2066500	2042800	2053900	1421100	1498500	2094700	2010200	2035700	1931200	2032100	1732400	2184100	1839000	1817200	2414600	1744300	2066500	2042800	2053900	1421100	1498500	108	108	108	107	106	107	106	108	105	106	102	108	108	109	104	104	14782000000	113				397	163;918;933;1187;1188;1311;1341;1342;4289	True;True;True;True;True;True;True;True;True	163;925;940;1207;1208;1336;1337;1367;1368;4394	433;434;435;436;437;438;439;440;2473;2474;2475;2476;2477;2478;2518;2519;2520;2521;2522;2523;3197;3198;3199;3200;3201;3202;3203;3204;3205;3206;3207;3208;3209;3210;3211;3653;3654;3655;3656;3657;3658;3659;3660;3661;3734;3735;3736;3737;3738;3739;3740;3741;3742;3743;3744;3745;3746;3747;3748;3749;3750;3751;3752;3753;11789	524;525;526;527;528;529;530;531;532;533;534;2924;2925;2926;2927;2928;2929;2930;2972;2973;2974;2975;2976;2977;2978;2979;2980;2981;3764;3765;3766;3767;3768;3769;3770;3771;3772;3773;3774;3775;3776;3777;3778;3779;3780;3781;3782;3783;3784;3785;3786;3787;3788;3789;3790;3791;3792;3793;3794;3795;4390;4391;4392;4393;4394;4395;4396;4397;4398;4399;4400;4401;4402;4403;4404;4405;4406;4407;4408;4409;4497;4498;4499;4500;4501;4502;4503;4504;4505;4506;4507;4508;4509;4510;4511;4512;4513;4514;4515;4516;4517;4518;4519;4520;4521;4522;4523;4524;4525;4526;4527;4528;13996	530;2928;2979;3769;3786;4395;4500;4521;13996	251;252;253	77;145;146	9606;9606;9606
P10515	P10515	2	2	2	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	DLAT	sp|P10515|ODP2_HUMAN Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLAT PE=1 SV=3	1	2	2	2	3.6	3.6	3.6	68.996	647	647	1.67	1	2					0	10.341	8910.3	28923	9945	13554	10032	12310	8484.4	10544	12563	16134	10728	7433.6	22065	17426	15259	10558	8910.3	28923	9945	13554	10032	12310	8484.4	10544	12563	16134	10728	7433.6	22065	17426	15259	10558	1	2	1	2	1	2	1	1	1	2	1	1	3	3	2	1	8199000	3				398	958;1254	True;True	968;1277	2592;3485;3486	3068;4182;4183	3068;4182			9606
P10599	P10599	3	3	3	Thioredoxin	TXN	sp|P10599|THIO_HUMAN Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3	1	3	3	3	29.5	29.5	29.5	11.737	105	105	3.67	1	3	3	3	3	2	0	25.576	203420	242150	182590	279140	173000	221270	172950	202220	215820	219470	278230	167310	276760	220500	179430	157570	203420	242150	182590	279140	173000	221270	172950	202220	215820	219470	278230	167310	276760	220500	179430	157570	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	440110000	17				399	3670;5624;6125	True;True;True	3763;5764;6279	10164;10165;15177;15178;15179;15180;15181;15182;15183;16615;16616;16617;16618;16619;16620	12082;12083;17960;17961;17962;17963;17964;17965;17966;17967;19756;19757;19758;19759;19760;19761;19762	12083;17965;19760			9606
P10606	P10606	4	4	4	Cytochrome c oxidase subunit 5B, mitochondrial	COX5B	sp|P10606|COX5B_HUMAN Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens OX=9606 GN=COX5B PE=1 SV=2	1	4	4	4	29.5	29.5	29.5	13.696	129	129	1.2	4	1					0	16.367	110690	142320	93990	176570	108760	127640	104420	95439	97355	197700	184870	108000	174620	138210	128780	92145	110690	142320	93990	176570	108760	127640	104420	95439	97355	197700	184870	108000	174620	138210	128780	92145	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	136610000	8				400	1448;1725;2716;4192	True;True;True;True	1478;1766;2787;4295	4037;4038;4812;7505;11494	4850;4851;4852;5786;8916;13644;13645;13646	4852;5786;8916;13644	254	52	9606
P10636	P10636	23	23	23	Microtubule-associated protein tau	MAPT	sp|P10636|TAU_HUMAN Microtubule-associated protein tau OS=Homo sapiens OX=9606 GN=MAPT PE=1 SV=5	1	23	23	23	33.2	33.2	33.2	78.927	758	758	3.64	17	13	14	16	16	20	0	323.31	6234300	3782800	4664100	4589200	5820600	4397000	5692000	5277200	4814100	5239400	5028100	7042700	5669100	5828800	4868800	5504800	6234300	3782800	4664100	4589200	5820600	4397000	5692000	5277200	4814100	5239400	5028100	7042700	5669100	5828800	4868800	5504800	132	128	132	132	132	132	132	132	131	131	132	132	131	130	132	132	14333000000	132				401	51;939;1103;1312;2056;2428;2829;3203;3205;3475;3641;4045;4560;4561;4738;5265;5317;5436;5540;5650;5838;5842;5843	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	50;946;1119;1120;1338;2104;2491;2903;3284;3286;3560;3731;4144;4145;4680;4681;4682;4683;4866;5404;5457;5577;5679;5791;5985;5989;5990	136;137;2534;2535;2536;2537;2963;2964;2965;2966;2967;2968;2969;2970;3662;3663;3664;5652;5653;5654;5655;6650;6651;6652;6653;6654;6655;7856;7857;8918;8919;8920;8921;8923;8924;8925;8926;9650;10077;10078;11135;11136;11137;11138;11139;11140;11141;11142;11143;11144;11145;12423;12424;12425;12426;12427;12428;12429;12430;12431;12432;12433;12434;12878;12879;12880;14223;14224;14225;14226;14227;14228;14229;14230;14346;14672;14673;14674;14675;14676;14677;14936;14937;14938;14939;15270;15271;15755;15756;15757;15758;15759;15760;15775;15776;15777	177;178;2992;2993;2994;2995;3501;3502;3503;3504;3505;3506;3507;3508;3509;4410;4411;4412;6751;6752;6753;6754;6755;7903;7904;7905;7906;7907;7908;7909;7910;7911;9321;9322;10578;10579;10580;10581;10582;10584;10585;10586;10587;10588;11483;11982;11983;13222;13223;13224;13225;13226;13227;13228;13229;13230;13231;13232;13233;13234;14731;14732;14733;14734;14735;14736;14737;14738;14739;14740;14741;14742;14743;14744;14745;14746;14747;14748;14749;15241;15242;15243;16840;16841;16842;16843;16844;16845;16846;16847;16848;16849;16850;16851;16852;16853;16854;16993;17375;17376;17377;17378;17379;17380;17381;17382;17383;17681;17682;17683;17684;17685;18069;18070;18632;18633;18634;18635;18636;18637;18638;18639;18640;18641;18642;18643;18660;18661;18662;18663;18664;18665	177;2993;3503;4411;6753;7909;9321;10582;10586;11483;11982;13228;14736;14743;15242;16854;16993;17380;17685;18070;18635;18663;18665	255;256;257	11;31;567	9606
P10644	P10644	2	2	2	cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed	PRKAR1A	sp|P10644|KAP0_HUMAN cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR1A PE=1 SV=1	1	2	2	2	3.9	3.9	3.9	42.981	381	381	1.33	2	1					0	15.63	34175	45407	62761	45928	36179	45599	57555	57824	47398	48127	28342	30485	46426	35499	34889	43929	34175	45407	62761	45928	36179	45599	57555	57824	47398	48127	28342	30485	46426	35499	34889	43929	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	69369000	3				402	1411;4640	True;True	1440;4764	3931;3932;12652	4732;4733;14987	4733;14987			9606
P10645	P10645	10	10	10	Chromogranin-A;Vasostatin-1;Vasostatin-2;EA-92;ES-43;Pancreastatin;SS-18;WA-8;WE-14;LF-19;Catestatin;AL-11;GV-19;GR-44;ER-37;GE-25;Serpinin-RRG;Serpinin;p-Glu serpinin precursor	CHGA	sp|P10645|CMGA_HUMAN Chromogranin-A OS=Homo sapiens OX=9606 GN=CHGA PE=1 SV=7	1	10	10	10	32.4	32.4	32.4	50.688	457	457	4.19	2	1	4	2	8	4	0	57.231	137070	103880	134700	115710	175070	137840	116020	101370	109570	112850	146260	122310	120400	127070	120040	110490	137070	103880	134700	115710	175070	137840	116020	101370	109570	112850	146260	122310	120400	127070	120040	110490	22	19	22	20	21	21	21	19	20	18	22	19	21	20	21	19	163590000	23				403	1402;1487;1836;2568;4981;5147;5228;5230;5978;6621	True;True;True;True;True;True;True;True;True;True	1431;1518;1519;1879;2635;5119;5286;5367;5369;6128;6781	3911;4124;4125;4126;5072;5073;5074;7067;13499;13500;13501;13502;13503;13504;13915;13916;14123;14126;16227;16228;17924	4711;4960;4961;4962;6087;6088;6089;8405;16005;16006;16007;16008;16009;16010;16011;16012;16486;16487;16727;16731;19286;19287;21311	4711;4962;6089;8405;16012;16486;16727;16731;19286;21311	258;259	158;309	9606
P10768	P10768	1	1	1	S-formylglutathione hydrolase	ESD	sp|P10768|ESTD_HUMAN S-formylglutathione hydrolase OS=Homo sapiens OX=9606 GN=ESD PE=1 SV=2	1	1	1	1	4.3	4.3	4.3	31.462	282	282	2		1					0	5.9888	2537.7	7785	2380.9	5306.1	6003.3	7310.7	5410	2116.7	3238.6	2925.3	3147.5	1329.2	5737.2	3735.5	5574.8	3035.4	2537.7	7785	2380.9	5306.1	6003.3	7310.7	5410	2116.7	3238.6	2925.3	3147.5	1329.2	5737.2	3735.5	5574.8	3035.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1				404	301	True	303	765	910	910			9606
P10809	P10809	9	9	9	60 kDa heat shock protein, mitochondrial	HSPD1	sp|P10809|CH60_HUMAN 60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2	1	9	9	9	18.5	18.5	18.5	61.054	573	573	2.39	7	8	3	3	1	1	0	184.63	217050	295410	181410	289870	195130	287890	185480	208470	314410	200300	361480	159660	438450	376300	376920	272390	217050	295410	181410	289870	195130	287890	185480	208470	314410	200300	361480	159660	438450	376300	376920	272390	23	21	23	23	22	23	22	22	24	21	23	21	23	23	23	23	339070000	24				405	117;1712;2455;3003;4079;4369;5793;5943;6135	True;True;True;True;True;True;True;True;True	117;1753;2520;3080;4180;4483;5939;6092;6289	284;285;4773;4774;4775;6732;8344;11219;11220;11961;15635;15636;15637;15638;15639;15640;16131;16132;16133;16134;16135;16637;16638	341;342;5739;5740;5741;5742;8004;9891;13317;13318;14199;18483;18484;18485;18486;18487;18488;19185;19186;19187;19188;19189;19782;19783	342;5739;8004;9891;13317;14199;18486;19187;19783	260;261	190;217	9606
P10909	P10909	9	9	9	Clusterin;Clusterin beta chain;Clusterin alpha chain	CLU	sp|P10909|CLUS_HUMAN Clusterin OS=Homo sapiens OX=9606 GN=CLU PE=1 SV=1	1	9	9	9	22	22	22	52.494	449	449	3.65	2	7	9	5	5	6	0	273.59	323290	355100	270430	365950	264430	295640	207490	165010	246130	295050	335780	224910	279340	217120	360720	255210	323290	355100	270430	365950	264430	295640	207490	165010	246130	295050	335780	224910	279340	217120	360720	255210	33	34	30	31	30	30	32	26	24	30	31	26	29	26	32	29	833950000	39				406	657;1721;1763;2327;3721;3722;4890;5790;6402	True;True;True;True;True;True;True;True;True	657;1762;1804;2385;2386;3815;3816;5024;5935;6559	1731;1732;1733;1734;1735;1736;1737;4800;4904;4905;4906;4907;6408;6409;6410;6411;10333;10334;10335;10336;10337;10338;10339;10340;10341;10342;13255;15623;15624;15625;15626;15627;15628;17326	2072;2073;2074;2075;2076;2077;2078;2079;5772;5888;5889;5890;5891;5892;7632;7633;7634;7635;12293;12294;12295;12296;12297;12298;12299;12300;12301;12302;12303;12304;12305;15664;18469;18470;18471;18472;18473;18474;20575	2078;5772;5892;7632;12298;12305;15664;18472;20575	262	431	9606
P10915	P10915	1	1	1	Hyaluronan and proteoglycan link protein 1	HAPLN1	sp|P10915|HPLN1_HUMAN Hyaluronan and proteoglycan link protein 1 OS=Homo sapiens OX=9606 GN=HAPLN1 PE=2 SV=2	1	1	1	1	5.9	5.9	5.9	40.165	354	354	4.5				1	1		0.0016488	4.8465	0	2529.9	1835.7	1887.3	1224.5	0	761.35	0	0	992.23	1149.5	0	0	1912.8	995.98	0	0	2529.9	1835.7	1887.3	1224.5	0	761.35	0	0	992.23	1149.5	0	0	1912.8	995.98	0	0	2	2	2	1	0	1	0	0	1	1	0	0	2	1	0	1228700	2				407	2661	True	2730	7340;7341	8727;8728	8727			9606
P11021	P11021	20	19	19	78 kDa glucose-regulated protein	HSPA5	sp|P11021|BIP_HUMAN Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2	1	20	19	19	37.9	37.9	37.9	72.332	654	654	3.47	12	13	13	10	14	11	0	323.31	641320	876970	563920	699020	678320	625000	600450	515100	646000	529520	651080	442340	694810	771520	849730	654310	641320	876970	563920	699020	678320	625000	600450	515100	646000	529520	651080	442340	694810	771520	849730	654310	78	82	77	82	82	80	79	73	80	75	80	68	81	81	84	82	1582700000	97				408	479;829;1080;1787;2078;2264;3157;3175;3225;3227;3365;3509;4217;4382;4443;5118;5450;5707;5958;6211	True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;True;True;True;True	480;834;1096;1828;2127;2319;3236;3255;3306;3308;3448;3595;4321;4496;4562;5258;5590;5850;6107;6367	1241;1242;2229;2905;2906;2907;4954;4955;4956;4957;4958;4959;5716;5717;5718;5719;6219;6220;6221;8805;8806;8807;8808;8809;8810;8811;8812;8813;8854;8855;8856;8979;8980;8981;8982;8983;8984;8985;8986;8987;8988;8989;8991;8992;8993;9344;9345;9346;9347;9348;9349;9716;9717;9718;11582;11583;11584;11585;11984;11985;12126;12127;13832;13833;13834;13835;13836;13837;13838;14708;15401;15402;15403;15404;16167;16168;16169;16170;16171;16822;16823;16824;16825;16826	1467;1468;2652;3425;3426;3427;3428;3429;3430;5944;5945;5946;5947;5948;5949;5950;5951;5952;6838;6839;6840;6841;7415;7416;7417;7418;7419;7420;10443;10444;10445;10446;10447;10448;10449;10450;10451;10452;10453;10454;10455;10456;10504;10505;10506;10507;10508;10509;10510;10650;10651;10652;10653;10654;10655;10656;10657;10658;10659;10660;10661;10662;10664;10665;10666;11078;11079;11080;11081;11082;11083;11084;11555;11556;11557;13745;13746;13747;13748;14223;14224;14225;14387;14388;16390;16391;16392;16393;16394;16395;16396;16397;16398;16399;16400;17414;18209;18210;18211;18212;19225;19226;19227;19228;19229;20001;20002;20003;20004;20005	1467;2652;3428;5948;6841;7419;10450;10504;10652;10664;11080;11557;13747;14225;14388;16395;17414;18212;19227;20004	263;264;265	148;196;332	9606
P11047;REV__Q9NQS7	P11047	13;1	13;1	13;1	Laminin subunit gamma-1	LAMC1	sp|P11047|LAMC1_HUMAN Laminin subunit gamma-1 OS=Homo sapiens OX=9606 GN=LAMC1 PE=1 SV=3	2	13	13	13	7.9	7.9	7.9	177.6	1609	1609;918	3.22	4	7	8	7	3	3	0	132.96	463560	660920	514900	452290	522550	629200	518770	469690	447300	800520	431130	512640	607190	456320	677460	650460	463560	660920	514900	452290	522550	629200	518770	469690	447300	800520	431130	512640	607190	456320	677460	650460	31	32	30	31	30	32	30	31	29	32	30	30	31	29	29	30	1004000000	34				409	363;408;1229;1390;2169;3803;4072;4258;4549;4700;5614;5693;6342	True;True;True;True;True;True;True;True;True;True;True;True;True	364;409;1251;1419;2222;3899;4173;4361;4669;4825;5754;5835;6499	936;937;938;1070;1071;1072;1073;3418;3878;3879;3880;3881;5969;10562;11204;11205;11206;11207;11709;11710;11711;12403;12782;12783;12784;12785;12786;12787;15152;15366;15367;17173	1112;1113;1114;1271;1272;1273;1274;1275;4106;4673;4674;4675;4676;7123;12561;13300;13301;13302;13303;13304;13906;13907;13908;14702;15138;15139;15140;15141;15142;15143;17934;18170;18171;20406	1113;1273;4106;4675;7123;12561;13301;13908;14702;15140;17934;18171;20406	266;267;268	1083;1100;1291	9606;9606
P11137	P11137	28	28	28	Microtubule-associated protein 2	MAP2	sp|P11137|MTAP2_HUMAN Microtubule-associated protein 2 OS=Homo sapiens OX=9606 GN=MAP2 PE=1 SV=4	1	28	28	28	19.4	19.4	19.4	199.52	1827	1827	2.87	13	18	10	12	6	4	0	323.31	1174200	401210	957210	1114300	879760	742570	642680	716580	680130	830360	1113300	1334300	552490	948900	1244000	1273100	1174200	401210	957210	1114300	879760	742570	642680	716580	680130	830360	1113300	1334300	552490	948900	1244000	1273100	62	54	61	62	59	59	58	59	57	60	60	63	58	60	63	64	1661500000	66				410	504;896;1003;1071;1196;1238;1271;2222;2760;3009;3204;3328;3426;3517;3592;3820;4236;4261;5068;5134;5287;5296;5579;5691;5834;5903;6020;6562	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	506;903;1016;1087;1216;1261;1294;2277;2832;3086;3285;3411;3510;3604;3682;3916;4341;4365;5207;5273;5426;5435;5436;5719;5833;5981;6052;6170;6720	1314;1315;1316;2435;2436;2698;2699;2885;2886;3228;3229;3448;3449;3524;3525;3526;6087;6088;6089;7657;7658;8358;8922;9244;9532;9740;9741;9930;9931;9932;10598;10599;10600;11665;11666;11722;13706;13707;13708;13709;13884;13885;14288;14289;14308;14309;15040;15041;15042;15363;15364;15745;15746;15747;15990;15991;15992;16332;16333;16334;16335;16336;17731	1550;1551;1552;2884;2885;2886;3183;3184;3405;3406;3814;3815;4143;4144;4230;4231;4232;7257;7258;7259;9093;9094;9906;10583;10967;11320;11582;11583;11811;11812;11813;12599;12600;12601;13855;13856;13920;16248;16249;16250;16251;16452;16453;16933;16934;16953;16954;17804;17805;17806;18166;18167;18168;18620;18621;18622;18623;19031;19032;19033;19432;19433;19434;19435;19436;21074	1550;2885;3183;3406;3815;4143;4231;7259;9094;9906;10583;10967;11320;11582;11812;12599;13856;13920;16249;16453;16934;16954;17805;18167;18622;19033;19433;21074	269;270;271;272;273;274;275;276;277	159;213;269;292;379;388;521;1056;1400	9606
