Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
P11216	P11216	2	2	2	Glycogen phosphorylase, brain form	PYGB	sp|P11216|PYGB_HUMAN Glycogen phosphorylase, brain form OS=Homo sapiens OX=9606 GN=PYGB PE=1 SV=5	1	2	2	2	2.8	2.8	2.8	96.695	843	843	2.83	1	2	1	1	1		0	13.896	220700	227030	276530	242150	258220	165190	205440	196570	203780	185340	153260	279650	173800	194490	150850	182400	220700	227030	276530	242150	258220	165190	205440	196570	203780	185340	153260	279650	173800	194490	150850	182400	9	9	9	9	9	9	9	9	8	9	9	9	9	9	9	8	115680000	10				395	2560;3614	True;True	2552;3606	6206;6207;6208;6209;6210;8825	6859;6860;6861;6862;6863;6864;6865;6866;6867;9745	6863;9745			9606
P11217	P11217	1	1	1	Glycogen phosphorylase, muscle form	PYGM	sp|P11217|PYGM_HUMAN Glycogen phosphorylase, muscle form OS=Homo sapiens OX=9606 GN=PYGM PE=1 SV=6	1	1	1	1	1.4	1.4	1.4	97.091	842	842	2.5		1	1				0	47.155	5656	5473.1	9409.9	9538.5	8438.3	5342.4	8781.5	7277.5	5945.2	6534.4	0	7524.3	2973	3454	4964.1	3328.6	5656	5473.1	9409.9	9538.5	8438.3	5342.4	8781.5	7277.5	5945.2	6534.4	0	7524.3	2973	3454	4964.1	3328.6	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	6692100	2				396	2561	True	2553	6211;6212	6868;6869	6868			9606
P11233	P11233	3	3	3	Ras-related protein Ral-A	RALA	sp|P11233|RALA_HUMAN Ras-related protein Ral-A OS=Homo sapiens OX=9606 GN=RALA PE=1 SV=1	1	3	3	3	11.2	11.2	11.2	23.567	206	206	3.7		2	3	2	2	1	0	34.793	109200	110950	113910	110280	112220	111560	102170	90492	93724	116810	82000	101670	137920	90794	86684	101690	109200	110950	113910	110280	112220	111560	102170	90492	93724	116810	82000	101670	137920	90794	86684	101690	10	10	10	10	10	10	9	10	10	10	10	9	10	10	9	10	138630000	10				397	1370;4418;5629	True;True;True	1362;4404;5602	3359;3360;3361;3362;10673;10674;10675;10676;10677;13511	3747;3748;3749;3750;11774;11775;11776;11777;11778;14953	3748;11777;14953			9606
P11274	P11274	4	4	3	Breakpoint cluster region protein	BCR	sp|P11274|BCR_HUMAN Breakpoint cluster region protein OS=Homo sapiens OX=9606 GN=BCR PE=1 SV=2	1	4	4	3	5.4	5.4	4.5	142.82	1271	1271	4.33			1	1		1	0	22.851	38504	50009	71022	62418	46204	39117	42431	43666	48431	38408	31518	52487	31622	37773	23807	33566	38504	50009	71022	62418	46204	39117	42431	43666	48431	38408	31518	52487	31622	37773	23807	33566	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	22867000	3				398	80;583;5046;5497	True;True;True;True	79;576;5025	189;1479;12078	223;1611;13314	223;1611;13314			9606
P11279	P11279	1	1	1	Lysosome-associated membrane glycoprotein 1	LAMP1	sp|P11279|LAMP1_HUMAN Lysosome-associated membrane glycoprotein 1 OS=Homo sapiens OX=9606 GN=LAMP1 PE=1 SV=3	1	1	1	1	2.2	2.2	2.2	44.882	417	417	3		1	1	1			0.002185	6.536	75809	142400	113600	98060	72538	92201	65230	36728	85979	30455	66549	76600	37667	86599	52131	98118	75809	142400	113600	98060	72538	92201	65230	36728	85979	30455	66549	76600	37667	86599	52131	98118	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	213850000	3				399	5396	True	5369	12956;12957;12958	14325;14326;14327	14325			9606
P11441	P11441	2	2	2	Ubiquitin-like protein 4A	UBL4A	sp|P11441|UBL4A_HUMAN Ubiquitin-like protein 4A OS=Homo sapiens OX=9606 GN=UBL4A PE=1 SV=1	1	2	2	2	14	14	14	17.776	157	157	4			2	2	2		0	12.138	128850	105790	178300	165070	133760	121300	109270	128050	130790	112100	90339	126320	79179	88825	98345	105870	128850	105790	178300	165070	133760	121300	109270	128050	130790	112100	90339	126320	79179	88825	98345	105870	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	114690000	6				400	2173;5664	True;True	2165;5637	5226;5227;5228;13586;13587;13588	5781;5782;5783;15032;15033;15034	5781;15033	230	151	9606
P11940;Q9H361	P11940	4;1	4;1	3;1	Polyadenylate-binding protein 1	PABPC1	sp|P11940|PABP1_HUMAN Polyadenylate-binding protein 1 OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=2	2	4	4	3	8.3	8.3	5.7	70.67	636	636;631	2.83	1	2	1	1	1		0	36.957	9021.2	23508	13472	16129	17650	8396.2	15372	11831	20601	13349	14068	17006	16018	17324	18462	17336	9021.2	23508	13472	16129	17650	8396.2	15372	11831	20601	13349	14068	17006	16018	17324	18462	17336	4	5	4	5	5	4	5	5	5	4	5	4	4	5	6	5	25731000	6				401	1533;2451;2848;4818	True;True;True;True	1525;2443;2840;4801	3732;3733;3734;5906;6991;11562	4152;4153;4154;6527;7718;12766	4153;6527;7718;12766			9606;9606
P12036	P12036	12	10	10	Neurofilament heavy polypeptide	NEFH	sp|P12036|NFH_HUMAN Neurofilament heavy polypeptide OS=Homo sapiens OX=9606 GN=NEFH PE=1 SV=4	1	12	10	10	11	9.1	9.1	112.48	1026	1026	3.52	1	3	7	6	2	2	0	72.029	761810	556880	500560	295890	699250	445730	1112200	236340	844240	172200	794460	269870	397460	385020	428140	507430	761810	556880	500560	295890	699250	445730	1112200	236340	844240	172200	794460	269870	397460	385020	428140	507430	23	23	22	23	23	23	23	20	22	21	22	23	21	21	22	22	860430000	23				402	1440;1868;2092;2105;3228;3447;3900;4355;4800;4977;5359;5364	True;True;False;True;True;True;False;True;True;True;True;True	1432;1860;2084;2097;3220;3439;3892;4341;4783;4956;5334;5339	3496;3497;4547;5036;5037;5038;5039;5040;5062;7961;8443;8444;8445;8446;9496;9497;10517;10518;10519;11527;11929;11930;12856;12857;12858;12859;12874;12875	3899;3900;5047;5582;5583;5584;5585;5586;5608;8806;8807;9330;9331;9332;9333;9334;10476;10477;11611;11612;11613;12729;13155;13156;14219;14220;14221;14222;14238;14239	3900;5047;5585;5608;8807;9333;10476;11613;12729;13156;14222;14238	175	393	9606
P12081	P12081	2	2	2	Histidine--tRNA ligase, cytoplasmic	HARS	sp|P12081|SYHC_HUMAN Histidine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=HARS PE=1 SV=2	1	2	2	2	3.9	3.9	3.9	57.41	509	509	3		1	1	1			0	16.675	23598	32676	27061	26257	22469	22798	29754	24748	26812	23622	14696	20909	23588	21139	16492	16809	23598	32676	27061	26257	22469	22798	29754	24748	26812	23622	14696	20909	23588	21139	16492	16809	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	14025000	3				403	61;577	True;True	60;570	144;145;1464	176;177;1595	177;1595			9606
P12107;P20908	P12107;P20908	1;1	1;1	1;1	Collagen alpha-1(XI) chain;Collagen alpha-1(V) chain	COL11A1;COL5A1	sp|P12107|COBA1_HUMAN Collagen alpha-1(XI) chain OS=Homo sapiens OX=9606 GN=COL11A1 PE=1 SV=4;sp|P20908|CO5A1_HUMAN Collagen alpha-1(V) chain OS=Homo sapiens OX=9606 GN=COL5A1 PE=1 SV=3	2	1	1	1	0.4	0.4	0.4	181.06	1806	1806;1838	2		1					0.0054054	6.1629	29393	21098	16316	12147	30532	15280	24649	14725	25465	18482	13485	10458	11852	9808.8	14354	15962	29393	21098	16316	12147	30532	15280	24649	14725	25465	18482	13485	10458	11852	9808.8	14354	15962	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35662000	1				404	2431	True	2423	5852	6471	6471			9606;9606
P12111	P12111	2	2	2	Collagen alpha-3(VI) chain	COL6A3	sp|P12111|CO6A3_HUMAN Collagen alpha-3(VI) chain OS=Homo sapiens OX=9606 GN=COL6A3 PE=1 SV=5	1	2	2	2	0.9	0.9	0.9	343.67	3177	3177	4		1				1	0	11.984	35487	52955	25909	26498	41151	22982	43870	20843	30055	33467	28162	22798	13274	19341	11993	15500	35487	52955	25909	26498	41151	22982	43870	20843	30055	33467	28162	22798	13274	19341	11993	15500	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	31781000	2				405	914;2429	True;True	906;2421	2274;5847	2483;6466	2483;6466			9606
P12277	P12277	11	11	10	Creatine kinase B-type	CKB	sp|P12277|KCRB_HUMAN Creatine kinase B-type OS=Homo sapiens OX=9606 GN=CKB PE=1 SV=1	1	11	11	10	37.5	37.5	35.4	42.644	381	381	4	1	8	22	24	15	13	0	323.31	651390	468060	590800	1013900	393650	468460	452650	703180	780270	564070	777730	634050	1051300	391520	325830	788100	651390	468060	590800	1013900	393650	468460	452650	703180	780270	564070	777730	634050	1051300	391520	325830	788100	77	77	83	87	70	74	72	75	81	70	86	77	82	65	64	83	2266100000	98				406	987;2558;2782;3358;3449;3500;3599;4477;5135;5180;5683	True;True;True;True;True;True;True;True;True;True;True	979;2550;2774;3350;3441;3492;3591;4463;5113;5157;5656	2435;2436;2437;2438;2439;2440;2441;2442;2443;2444;2445;6203;6204;6780;6781;6782;6783;6784;6785;6786;6787;6788;8220;8221;8222;8223;8224;8225;8226;8227;8228;8229;8230;8231;8232;8233;8234;8235;8236;8237;8238;8239;8240;8241;8242;8243;8244;8245;8246;8247;8248;8249;8250;8251;8252;8450;8451;8452;8453;8454;8455;8456;8457;8589;8590;8799;10782;10783;10784;10785;10786;10787;12303;12304;12305;12400;12401;12402;13649;13650;13651;13652;13653	2663;2664;2665;2666;2667;2668;2669;2670;2671;2672;2673;2674;2675;2676;2677;6856;6857;7487;7488;7489;7490;7491;7492;7493;7494;7495;7496;9093;9094;9095;9096;9097;9098;9099;9100;9101;9102;9103;9104;9105;9106;9107;9108;9109;9110;9111;9112;9113;9114;9115;9116;9117;9118;9119;9120;9121;9122;9123;9124;9125;9126;9127;9128;9129;9130;9338;9339;9340;9341;9342;9343;9344;9345;9346;9347;9491;9492;9718;11896;11897;11898;11899;11900;11901;11902;11903;13562;13563;13564;13565;13667;13668;13669;15097;15098;15099;15100;15101	2672;6856;7494;9123;9344;9492;9718;11903;13563;13668;15099	231;232	352;377	9606
P12532	P12532	3	3	3	Creatine kinase U-type, mitochondrial	CKMT1A	sp|P12532|KCRU_HUMAN Creatine kinase U-type, mitochondrial OS=Homo sapiens OX=9606 GN=CKMT1A PE=1 SV=1	1	3	3	3	8.2	8.2	8.2	47.036	417	417	3.6		2	2	4	2		0	283.44	39920	52589	49292	67278	54920	41947	39380	35613	55671	47555	31123	39792	52364	35599	49920	30109	39920	52589	49292	67278	54920	41947	39380	35613	55671	47555	31123	39792	52364	35599	49920	30109	11	11	12	13	13	11	11	10	12	12	10	12	13	9	11	10	167990000	14				407	2781;3886;4476	True;True;True	2773;3878;4462	6775;6776;6777;6778;6779;9444;9445;9446;10780;10781	7481;7482;7483;7484;7485;7486;10407;10408;10409;10410;10411;10412;11894;11895	7484;10408;11894			9606
P12814;O43707;P35609;Q08043	P12814	5;2;2;2	5;2;2;2	5;2;2;2	Alpha-actinin-1	ACTN1	sp|P12814|ACTN1_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2	4	5	5	5	7	7	7	103.06	892	892;911;894;901	4.4			2		2	1	0	31.214	20324	27885	16777	20591	17530	14073	19450	13665	13188	13049	16314	14651	70316	11009	15120	11894	20324	27885	16777	20591	17530	14073	19450	13665	13188	13049	16314	14651	70316	11009	15120	11894	5	5	4	4	4	4	4	5	4	4	4	4	5	3	4	3	13644000	5				408	340;999;3950;4444;5220	True;True;True;True;True	334;991;3938;4430;5197	857;2475;9596;10716;12491	954;2708;10585;11824;13765	954;2708;10585;11824;13765	233	221	9606;9606;9606;9606
P12931	P12931	1	1	1	Proto-oncogene tyrosine-protein kinase Src	SRC	sp|P12931|SRC_HUMAN Proto-oncogene tyrosine-protein kinase Src OS=Homo sapiens OX=9606 GN=SRC PE=1 SV=3	1	1	1	1	2.6	2.6	2.6	59.834	536	536	1.5	1	1					0	16.61	17160	13433	20717	18774	14956	14627	16018	16351	12374	11091	13110	13007	10203	7839.7	11270	9736.9	17160	13433	20717	18774	14956	14627	16018	16351	12374	11091	13110	13007	10203	7839.7	11270	9736.9	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7466800	2				409	2673	True	2665	6506;6507	7192;7193	7192			9606
P12956	P12956	5	5	5	X-ray repair cross-complementing protein 6	XRCC6	sp|P12956|XRCC6_HUMAN X-ray repair cross-complementing protein 6 OS=Homo sapiens OX=9606 GN=XRCC6 PE=1 SV=2	1	5	5	5	8.5	8.5	8.5	69.842	609	609	3.56		1	4	2	2		0	34.491	45157	29116	43003	39736	38497	31734	37152	37865	44788	39374	26722	33350	23277	35014	26858	27376	45157	29116	43003	39736	38497	31734	37152	37865	44788	39374	26722	33350	23277	35014	26858	27376	10	10	9	10	9	9	10	9	10	9	8	10	9	10	9	9	75270000	10				410	942;1769;3509;4190;5549	True;True;True;True;True	934;1761;3501;4176;5522	2346;4330;8606;8607;8608;10151;13323;13324;13325	2569;4821;9510;9511;9512;9513;11216;14742;14743;14744	2569;4821;9511;11216;14742			9606
P13073	P13073	3	3	3	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	COX4I1	sp|P13073|COX41_HUMAN Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1	1	3	3	3	18.9	18.9	18.9	19.576	169	169	3.17	1	1	2	1		1	0	21.311	73392	94467	93767	70849	93157	52423	95380	92939	88154	55746	87831	66326	414900	72521	77959	58783	73392	94467	93767	70849	93157	52423	95380	92939	88154	55746	87831	66326	414900	72521	77959	58783	5	6	6	5	6	5	5	6	6	5	6	6	6	6	5	6	43710000	6				411	630;925;5700	True;True;True	622;917;5673	1600;2305;2306;2307;2308;13693	1751;2528;2529;2530;2531;15144	1751;2530;15144	234	75	9606
P13489	P13489	1	1	1	Ribonuclease inhibitor	RNH1	sp|P13489|RINI_HUMAN Ribonuclease inhibitor OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=2	1	1	1	1	2.4	2.4	2.4	49.973	461	461	2		1					0.0041754	6.2963	845.12	0	0	0	0	0	0	0	0	0	0	1167.8	1906.3	0	0	0	845.12	0	0	0	0	0	0	0	0	0	0	1167.8	1906.3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4452600	1				412	5698	True	5671	13690	15141	15141			9606
P13521	P13521	12	12	12	Secretogranin-2;Secretoneurin;Manserin	SCG2	sp|P13521|SCG2_HUMAN Secretogranin-2 OS=Homo sapiens OX=9606 GN=SCG2 PE=1 SV=2	1	12	12	12	18.8	18.8	18.8	70.94	617	617	3.8	1	3	5	10	3	3	0	98.813	214060	268640	237500	297140	236520	150300	185340	126200	171420	180770	160250	260450	112060	155660	120470	126430	214060	268640	237500	297140	236520	150300	185340	126200	171420	180770	160250	260450	112060	155660	120470	126430	24	25	25	24	24	23	23	24	24	24	24	25	23	24	21	25	621740000	25				413	113;420;1061;1080;1119;3043;3682;4131;4427;4721;5360;5656	True;True;True;True;True;True;True;True;True;True;True;True	110;414;1053;1072;1111;3035;3674;4117;4413;4704;5335;5629	272;1074;1075;1076;1077;2600;2648;2649;2650;2651;2735;7499;7500;8991;9986;9987;10691;10692;11324;11325;11326;11327;12860;13569;13570	313;1192;1193;1194;1195;2851;2908;2909;2910;2911;3009;8291;8292;9928;11022;11023;11794;11795;12502;12503;12504;12505;14223;15015;15016	313;1194;2851;2909;3009;8292;9928;11023;11795;12504;14223;15016	235;236	111;591	9606
P13591	P13591	6	6	6	Neural cell adhesion molecule 1	NCAM1	sp|P13591|NCAM1_HUMAN Neural cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=NCAM1 PE=1 SV=3	1	6	6	6	8.6	8.6	8.6	94.573	858	858	2.73	1	3	5	2			0	70.295	309320	486990	664450	547020	394320	285370	350030	334360	420360	256660	256210	514210	393660	421360	240830	315010	309320	486990	664450	547020	394320	285370	350030	334360	420360	256660	256210	514210	393660	421360	240830	315010	12	12	11	11	12	11	11	9	12	7	11	12	12	12	12	12	171960000	12				414	307;1339;2579;4162;5785;5957	True;True;True;True;True;True	302;1331;2571;4148;5758;5930	761;762;3290;6262;6263;6264;10073;13897;14325;14326;14327	849;850;3669;3670;6924;6925;6926;11114;15360;15824;15825;15826	849;3669;6926;11114;15360;15825	237	567	9606
P13611	P13611	15	15	15	Versican core protein	VCAN	sp|P13611|CSPG2_HUMAN Versican core protein OS=Homo sapiens OX=9606 GN=VCAN PE=1 SV=3	1	15	15	15	4.4	4.4	4.4	372.82	3396	3396	3.09	13	11	8	9	9	5	0	140.85	1209300	2571700	1721800	1419700	1546000	1534000	1362200	907400	1685300	630170	701530	1101200	897370	1745300	653900	1854600	1209300	2571700	1721800	1419700	1546000	1534000	1362200	907400	1685300	630170	701530	1101200	897370	1745300	653900	1854600	56	57	55	57	57	57	56	56	57	56	56	57	56	57	54	56	4544400000	59				415	520;1357;2214;2244;2796;3151;3357;3382;3559;3934;5567;5584;5789;5921;6012	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	513;1349;2206;2236;2788;3143;3349;3374;3551;3922;5540;5557;5762;5894;5985	1303;3320;3321;3322;5301;5367;5368;5369;5370;5371;5372;6827;7757;7758;7759;7760;8218;8219;8290;8707;8708;8709;8710;8711;8712;8713;8714;8715;9563;9564;9565;9566;9567;9568;9569;9570;9571;9572;13366;13409;13410;13411;13904;13905;13906;13907;13908;14246;14247;14510;14511;14512;14513;14514;14515	1432;3705;3706;3707;5867;5944;5945;5946;5947;5948;5949;5950;7535;8578;8579;8580;8581;9091;9092;9168;9618;9619;9620;9621;9622;9623;9624;9625;9626;9627;10552;10553;10554;10555;10556;10557;10558;10559;10560;10561;14791;14838;14839;14840;15367;15368;15369;15370;15371;15372;15373;15741;15742;16030;16031;16032;16033;16034;16035	1432;3707;5867;5947;7535;8579;9091;9168;9623;10557;14791;14840;15372;15742;16034	238	3232	9606
P13637;Q13733	P13637	14;2	8;1	8;1	Sodium/potassium-transporting ATPase subunit alpha-3	ATP1A3	sp|P13637|AT1A3_HUMAN Sodium/potassium-transporting ATPase subunit alpha-3 OS=Homo sapiens OX=9606 GN=ATP1A3 PE=1 SV=3	2	14	8	8	15.7	7.6	7.6	111.75	1013	1013;1029	3.4	1	2	5	5	1	1	0	52.644	253060	377440	325750	387410	298900	283650	290300	268810	362130	244280	370010	304870	520970	288250	350200	241360	253060	377440	325750	387410	298900	283650	290300	268810	362130	244280	370010	304870	520970	288250	350200	241360	14	14	14	14	14	14	14	14	14	13	14	14	15	14	14	14	277680000	15				416	109;136;904;968;1287;1879;2018;2516;2820;2949;3651;4441;4447;5442	False;False;False;True;True;True;True;True;False;True;False;True;True;False	106;132;896;960;1279;1871;2010;2508;2812;2941;3643;4427;4433;5415	259;260;324;325;326;2255;2400;3160;4570;4571;4884;4885;4886;6069;6070;6887;6888;6889;6890;7267;8926;8927;8928;10711;10712;10713;10722;10723;13073	296;297;369;370;371;2463;2625;3518;5071;5072;5422;5423;5424;6701;6702;7601;7602;7603;7604;8023;9858;9859;9860;11819;11820;11821;11830;11831;14447	296;371;2463;2625;3518;5072;5422;6701;7603;8023;9859;11821;11830;14447	155;239;240	31;524;724	9606;9606
P13639	P13639	3	3	3	Elongation factor 2	EEF2	sp|P13639|EF2_HUMAN Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4	1	3	3	3	4.1	4.1	4.1	95.337	858	858	3.5		1	2	2	1		0	21.468	33062	33460	23782	36382	24268	28479	29347	24954	35492	25850	33859	25282	25688	22605	20228	25951	33062	33460	23782	36382	24268	28479	29347	24954	35492	25850	33859	25282	25688	22605	20228	25951	6	6	6	6	6	6	6	6	6	6	5	6	5	5	6	6	19558000	6				417	574;1563;2832	True;True;True	567;1555;2824	1460;1461;3819;3820;6925;6926	1591;1592;4248;4249;7639;7640	1591;4248;7639			9606
P13667	P13667	1	1	1	Protein disulfide-isomerase A4	PDIA4	sp|P13667|PDIA4_HUMAN Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2	1	1	1	1	2.3	2.3	2.3	72.932	645	645	2.5		1	1				0	14.21	1356.9	4263.7	1164.2	1760.2	3942.5	1354.2	2358.5	4151.9	5564.1	1157.3	3872.2	2325.4	1614.6	2715.9	2393.7	2558.7	1356.9	4263.7	1164.2	1760.2	3942.5	1354.2	2358.5	4151.9	5564.1	1157.3	3872.2	2325.4	1614.6	2715.9	2393.7	2558.7	1	2	1	1	2	1	2	2	2	1	2	1	1	2	1	1	1801900	2				418	5522	True	5495	13255;13256	14670;14671	14670			9606
P13693	P13693	1	1	1	Translationally-controlled tumor protein	TPT1	sp|P13693|TCTP_HUMAN Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1	1	1	1	1	8.1	8.1	8.1	19.595	172	172	4			2	2	2		0	22.84	75539	74991	73033	78582	61409	61947	67920	49522	82139	45679	58581	63636	110310	48400	66389	55676	75539	74991	73033	78582	61409	61947	67920	49522	82139	45679	58581	63636	110310	48400	66389	55676	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	39630000	6				419	995	True	987	2461;2462;2463;2464;2465;2466	2694;2695;2696;2697;2698;2699	2696	241	13	9606
P13797	P13797	1	1	1	Plastin-3	PLS3	sp|P13797|PLST_HUMAN Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=4	1	1	1	1	1.6	1.6	1.6	70.81	630	630	1.5	1	1					0.0021692	6.4942	14922	35473	13725	15955	15501	16728	18753	11653	13724	8836.9	9019.2	10008	8006.7	17757	12930	10500	14922	35473	13725	15955	15501	16728	18753	11653	13724	8836.9	9019.2	10008	8006.7	17757	12930	10500	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7648000	2				420	1324	True	1316	3258;3259	3630;3631	3630	242	46	9606
P13798	P13798	3	3	3	Acylamino-acid-releasing enzyme	APEH	sp|P13798|ACPH_HUMAN Acylamino-acid-releasing enzyme OS=Homo sapiens OX=9606 GN=APEH PE=1 SV=4	1	3	3	3	4.6	4.6	4.6	81.224	732	732	3		1	2	1			0	39.535	10440	18127	10949	13464	10029	13909	11672	10461	11964	14596	10920	14057	14652	10488	11747	6106.9	10440	18127	10949	13464	10029	13909	11672	10461	11964	14596	10920	14057	14652	10488	11747	6106.9	4	4	4	4	3	4	3	4	4	4	4	4	4	4	3	3	24853000	4				421	320;4414;4698	True;True;True	315;4400;4681	799;10662;10663;11273	892;11763;11764;12446	892;11764;12446			9606
P13861	P13861	1	1	1	cAMP-dependent protein kinase type II-alpha regulatory subunit	PRKAR2A	sp|P13861|KAP2_HUMAN cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2A PE=1 SV=2	1	1	1	1	2.2	2.2	2.2	45.518	404	404	1.5	1	1					0.0066979	6.1117	4203	7224.5	5328.7	5979.8	5053.5	4142.2	5279.2	3565	7190.1	3673.6	3746.3	4745.9	11963	5751.1	4785.4	3298.1	4203	7224.5	5328.7	5979.8	5053.5	4142.2	5279.2	3565	7190.1	3673.6	3746.3	4745.9	11963	5751.1	4785.4	3298.1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3607500	2				422	2804	True	2796	6840;6841	7548;7549	7549			9606
P13987	P13987	1	1	1	CD59 glycoprotein	CD59	sp|P13987|CD59_HUMAN CD59 glycoprotein OS=Homo sapiens OX=9606 GN=CD59 PE=1 SV=1	1	1	1	1	6.2	6.2	6.2	14.177	128	128	1.5	1	1					0.00076104	6.9177	27371	55942	42249	35221	40182	23118	34092	34795	43017	29932	42489	27398	63256	54025	37956	36874	27371	55942	42249	35221	40182	23118	34092	34795	43017	29932	42489	27398	63256	54025	37956	36874	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	56421000	2				423	325	True	319	808;809	902;903	902			9606
P14136	P14136	21	20	20	Glial fibrillary acidic protein	GFAP	sp|P14136|GFAP_HUMAN Glial fibrillary acidic protein OS=Homo sapiens OX=9606 GN=GFAP PE=1 SV=1	1	21	20	20	44.9	43.3	43.3	49.88	432	432	3.47	6	11	14	11	11	6	0	149.27	1065800	1781500	1323300	2690100	1688100	831580	1444600	666460	854730	1700900	455250	908180	2411800	1782100	355970	1522200	1065800	1781500	1323300	2690100	1688100	831580	1444600	666460	854730	1700900	455250	908180	2411800	1782100	355970	1522200	65	68	66	67	66	66	65	59	65	66	56	66	67	67	53	62	4651400000	68				424	240;383;1039;1258;2000;2102;2112;2167;2894;2994;3027;3256;3311;3397;3407;3424;3457;3693;4173;4293;5089	True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;True;True;True;True;True;True	236;377;1031;1250;1992;2094;2104;2159;2886;2986;3019;3248;3303;3389;3399;3416;3449;3685;4159;4279;5067	612;980;981;982;2557;2558;2559;3097;3098;3099;3100;4842;4843;4844;5055;5056;5057;5072;5073;5074;5204;5205;5206;5207;5208;5209;7107;7108;7395;7396;7466;8008;8009;8010;8112;8113;8114;8115;8332;8333;8334;8358;8386;8387;8388;8389;8476;8477;9011;9012;10103;10104;10105;10106;10395;12179;12180;12181;12182;12183;12184;12185;12186;12187;12188	677;1091;1092;1093;1094;2795;2796;2797;2798;3439;3440;3441;3442;5380;5381;5382;5601;5602;5603;5618;5619;5620;5755;5756;5757;5758;5759;5760;5761;5762;7846;7847;8178;8179;8180;8181;8257;8863;8864;8865;8866;8975;8976;8977;8978;9214;9215;9216;9240;9241;9270;9271;9272;9273;9274;9368;9369;9948;9949;11153;11154;11155;11156;11479;13427;13428;13429;13430;13431;13432;13433;13434;13435;13436;13437;13438	677;1092;2798;3440;5382;5603;5619;5756;7846;8180;8257;8864;8978;9215;9241;9272;9369;9948;11156;11479;13433	243;244;245;246	20;21;73;74	9606
